GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;SACHS;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BorgWarner;BLUE PRINT;EXEDY;RYMEC;Schaeffler LuK
479;Kupplungssatz;0042502304;1;0,0005;0;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;0042502404;2;0,0011;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;0042503104;1;0,0005;0;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;0042503204;1;0,0005;0;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;005575;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0057800;4;0,0022;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0060055;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0060452;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0060453;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0060457;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0060464;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0060814061;2;0,0011;1;0;0;1;0;0;0;0;0;0
479;Kupplungssatz;006190200;1;0,0005;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;006200109;1;0,0005;0;0;1;0;1;0;1;0;1;0
479;Kupplungssatz;006200709;1;0,0005;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;0062501104;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0062509004;1;0,0005;0;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;006294;6;0,0033;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0063366;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0063948;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0064232;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0065342;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0066137;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0067021;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;006724;1;0,0005;1;1;0;0;0;0;0;1;0;0
479;Kupplungssatz;006803;2;0,0011;1;1;0;1;0;0;1;0;0;0
479;Kupplungssatz;006804;2;0,0011;1;1;0;1;0;0;1;1;0;1
479;Kupplungssatz;007200400;1;0,0005;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;0075000;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0076502;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;00773736;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0081636;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;008190000;1;0,0005;0;0;1;0;0;0;1;0;1;0
479;Kupplungssatz;008190600;4;0,0022;0;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;0087379;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;009011;7;0,0038;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;009141;1;0,0005;1;1;0;0;0;0;0;1;0;0
479;Kupplungssatz;009215;1;0,0005;1;1;0;1;1;0;1;1;0;0
479;Kupplungssatz;009237;1;0,0005;1;1;1;1;1;0;1;1;0;1
479;Kupplungssatz;009242;5;0,0027;1;1;0;0;1;0;1;1;0;0
479;Kupplungssatz;009247;2;0,0011;1;1;1;1;1;0;1;1;0;1
479;Kupplungssatz;009249;4;0,0022;1;1;0;1;1;0;1;1;0;0
479;Kupplungssatz;009275;1;0,0005;1;1;0;1;1;0;0;1;0;1
479;Kupplungssatz;009279;1;0,0005;1;1;0;0;1;0;0;1;0;0
479;Kupplungssatz;009312;1;0,0005;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;01012603;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0102503303S1;1;0,0005;0;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;0102508904;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;0103328;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;010751;8;0,0044;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110003286;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110003288;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110003744;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110003810;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110004719;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110004751;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110004808;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0110005380;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0112508103;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;011407;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0116020;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;012141165E;4;0,0022;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;012141741;6;0,0033;0;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;012858;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0132504703;1;0,0005;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;0132504803;2;0,0011;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0132505303;3;0,0016;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;0140001091;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;01400923;4;0,0022;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014215509;1;0,0005;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;0143000951554;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0143000970072;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014600001600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014600032100;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014600032600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014600033000;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014622036410;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014622114560;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014623353400;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014624212800;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014624340809;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014624377800;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014626315209;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014628333300;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;014837321;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;015215400;1;0,0005;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;0152503301;1;0,0005;0;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;0152503701;2;0,0011;0;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;0152505801;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;015303;13;0,0071;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;015304;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;015691;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0157177;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;015723;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;01606592;1;0,0005;0;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;016200109;3;0,0016;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;0164377;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0164420;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0164429;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0164430;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0164460;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0165191;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;016941;4;0,0022;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0170003088;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0170004120;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0170004176;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0170004747;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0170004898;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0170004915;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0170008411;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;017289;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;017426;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;017665;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;017723;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;017771;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;018094;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;018105;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;018114;4;0,0022;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0182503501;1;0,0005;1;1;0;0;1;0;0;0;1;0
479;Kupplungssatz;0182504001;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0182507101;2;0,0011;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;0182509401;5;0,0027;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;0182509601;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;018427;13;0,0071;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;019118;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;019200009;1;0,0005;1;0;0;0;1;0;1;0;1;0
479;Kupplungssatz;0192500801;2;0,0011;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;0192501401;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0192502201;5;0,0027;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0192502901;3;0,0016;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;0192503001;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;0192503101;2;0,0011;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;0192505801;9;0,0049;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;0192505901;3;0,0016;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;0192506901;1;0,0005;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;0192508701;2;0,0011;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;019432;4;0,0022;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;019526;9;0,0049;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;019576;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;020088;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;020103;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;020141165G;2;0,0011;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;0202501201;5;0,0027;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;0202502901;2;0,0011;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;0202504401;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0202504901;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0202507401;4;0,0022;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0202507901;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0202508901;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0202509101;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;021105264C;5;0,0027;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;021105266J;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;021141025F;8;0,0044;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;021178;5;0,0027;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021179;6;0,0033;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021180;20;0,0109;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021181;4;0,0022;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021182;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021183;19;0,0104;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021187;19;0,0104;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021188;7;0,0038;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021189;9;0,0049;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021191;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021192;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021193;26;0,0142;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021194;13;0,0071;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021196;21;0,0115;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021197;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021198;8;0,0044;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021198141;1;0,0005;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;021198141AX;4;0,0022;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;021198141X;49;0,0268;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;021199;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021204;12;0,0066;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021205;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021207;6;0,0033;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021211;10;0,0055;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021213;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;021215;13;0,0071;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0212500601;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0212501301;1;0,0005;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;0212501401;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;0212502601;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0212503401;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;0212507401;9;0,0049;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0212509101;4;0,0022;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;022141015B;8;0,0044;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;022141015R;8;0,0044;1;1;0;0;0;0;1;1;1;1
479;Kupplungssatz;022141015S;517;0,2826;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;022141015SX;6;0,0033;1;1;0;1;1;0;1;0;1;0
479;Kupplungssatz;022141015T;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;022141016;6;0,0033;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;022141016X;1;0,0005;1;0;0;1;1;0;0;0;1;0
479;Kupplungssatz;022141025M;1;0,0005;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;022141031R;4;0,0022;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;022141031S;40;0,0219;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;0222500301;1;0,0005;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;0222500501;2;0,0011;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;0222500701;2;0,0011;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;0222501501;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0222505601;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0222507501;4;0,0022;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;023141031K;7;0,0038;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;0232500001;1;0,0005;1;1;0;1;1;0;1;1;0;1
479;Kupplungssatz;0232500201;54;0,0295;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0232502901;4;0,0022;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0232505601;2;0,0011;1;1;0;0;0;0;1;1;0;1
479;Kupplungssatz;0232506001;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;0232506501;4;0,0022;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0232507301;5;0,0027;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;0232507401;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0232508301;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0232509601;2;0,0011;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;0242500801;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0242504401;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0242507201;3;0,0016;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;0242507601;1;0,0005;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;0242508401;1;0,0005;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;0242509601;3;0,0016;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;024618309100;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024620331533;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024622348700;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024623353400;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024624376209;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024624401133;3;0,0016;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;024786043;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;025041397;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;025141025;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;025141031DX;1;0,0005;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;0252502301;2;0,0011;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;0252502401;1;0,0005;1;0;0;0;0;0;0;1;1;1
479;Kupplungssatz;0252503601;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0252503901;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0252505501;2;0,0011;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;0252505901;3;0,0016;1;1;0;0;0;0;1;1;0;1
479;Kupplungssatz;0252506001;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0252507001;1;0,0005;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0252507701;1;0,0005;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;0252508301;2;0,0011;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;0252509601;5;0,0027;1;1;0;0;0;0;1;1;0;1
479;Kupplungssatz;025600032600;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0262500501;12;0,0066;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0262500701;5;0,0027;0;1;0;0;0;0;1;1;0;1
479;Kupplungssatz;0262501001;2;0,0011;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;0262501501;3;0,0016;1;1;0;0;0;0;0;1;0;1
479;Kupplungssatz;0262508101;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0262508901;1;0,0005;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;027141025F;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;027141025M;2;0,0011;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;027141025N;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;027141025T;13;0,0071;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;027141031J;2;0,0011;0;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;027141032A;2;0,0011;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;027141032B;2;0,0011;0;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;027141033S;4;0,0022;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;027141033T;1;0,0005;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;027198141AX;4;0,0022;1;1;0;0;1;0;1;1;1;0
479;Kupplungssatz;027198141DX;1;0,0005;1;1;0;0;0;0;1;0;1;0
479;Kupplungssatz;027198141X;19;0,0104;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;027200300;2;0,0011;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;0272500201;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;028105264B;2;0,0011;1;0;0;0;1;0;1;0;0;1
479;Kupplungssatz;028105264K;1;0,0005;1;0;0;1;0;0;1;0;0;1
479;Kupplungssatz;028105266A;7;0,0038;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;028105266H;1;0,0005;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;028105266K;1;0,0005;0;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;028141025E;1;0,0005;0;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;028141025F;4;0,0022;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;028141025P;9;0,0049;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;028141025PX;6;0,0033;1;1;0;1;0;0;1;0;1;0
479;Kupplungssatz;028141026A;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;028141026B;8;0,0044;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;028141032C;1;0,0005;0;0;0;0;1;0;1;0;1;1
479;Kupplungssatz;028141034N;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;028141034T;1;0,0005;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;028141035C;1;0,0005;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;028141035M;1;0,0005;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;028141035P;1;0,0005;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;028141036C;1;0,0005;0;0;0;0;0;0;1;0;1;1
479;Kupplungssatz;028141036K;2;0,0011;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;028141036L;5;0,0027;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;028141036Q;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;028141117X;1;0,0005;1;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;028198141;1;0,0005;0;0;0;0;0;0;0;0;1;1
479;Kupplungssatz;028198141AX;71;0,0388;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;028198141BX;15;0,0082;0;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;028198141CX;36;0,0197;1;1;0;0;1;0;1;1;1;1
479;Kupplungssatz;028198141DX;1;0,0005;0;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;028198141EX;1;0,0005;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;028198141FX;2;0,0011;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;028198141MX;1;0,0005;0;1;0;0;0;0;1;0;1;0
479;Kupplungssatz;028198141X;4;0,0022;1;1;0;0;0;0;1;1;1;0
479;Kupplungssatz;0282502101;1;0,0005;1;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;0282503901;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282504001;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282504501;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282504601;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;0282505701;1;0,0005;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;029198141AX;9;0,0049;1;1;0;0;0;0;0;1;1;0
479;Kupplungssatz;0292506201;2;0,0011;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;02A141165A;7;0,0038;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;02A141165B;1;0,0005;1;0;0;1;1;0;1;0;1;1
479;Kupplungssatz;02A141165G;1;0,0005;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;02A141165M;74;0,0405;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;02A141165R;41;0,0224;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;02E141029N;2;0,0011;0;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;02E141029P;1;0,0005;0;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;02E398029;1;0,0005;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;02E398029A;2;0,0011;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;02E398029B;98;0,0536;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;02E398029C;82;0,0448;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;02F141671A;2;0,0011;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;02F141671B;20;0,0109;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;02T141153F;162;0,0886;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;02T141153K;71;0,0388;1;1;0;1;0;0;1;1;1;1
479;Kupplungssatz;02T141153Q;1;0,0005;1;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;02T141165C;1;0,0005;0;0;0;0;0;0;1;1;1;1
479;Kupplungssatz;02T141170C;2;0,0011;1;1;0;0;0;0;1;0;1;1
479;Kupplungssatz;02T141181A;1;0,0005;0;0;0;0;1;0;1;1;1;1
479;Kupplungssatz;02T141719G;1;0,0005;0;0;0;0;1;0;1;1;1;1
479;Kupplungssatz;030141025D;2;0,0011;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;030141025R;13;0,0071;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;030141025S;6;0,0033;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;030141032K;3;0,0016;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;030141033F;31;0,0169;1;1;0;1;0;0;0;0;1;1
