GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);AISIN;Schaeffler LuK;BLUE PRINT;EXEDY;VALEO;JAPANPARTS;BorgWarner;HERTH+BUSS JAKOPARTS;RYMEC;SACHS
Kupplungssatz;479;5977;1;0,0006;0;1;0;0;1;0;0;0;1;1
Kupplungssatz;479;4351;9;0,0056;1;1;0;1;7;2;0;1;1;1
Kupplungssatz;479;58623;4;0,0025;4;2;1;2;2;1;0;1;0;1
Kupplungssatz;479;23157;3;0,0019;1;2;0;2;2;0;0;0;0;2
Kupplungssatz;479;146535;1;0,0006;0;0;0;1;2;0;0;0;0;2
Kupplungssatz;479;23171;1;0,0006;0;2;2;3;3;0;0;0;0;2
Kupplungssatz;479;33264;2;0,0012;3;5;2;4;4;1;0;0;5;2
Kupplungssatz;479;132568;1;0,0006;0;2;0;1;1;1;0;1;1;2
Kupplungssatz;479;1741;1;0,0006;1;1;1;0;2;0;0;0;1;1
Kupplungssatz;479;30814;33;0,0206;1;1;1;1;2;1;0;0;1;0
Kupplungssatz;479;112336;10;0,0062;0;2;1;1;2;1;0;1;1;2
Kupplungssatz;479;119964;8;0,005;0;3;0;2;6;0;0;0;1;2
Kupplungssatz;479;17331;74;0,0462;1;2;1;1;4;1;0;1;2;1
Kupplungssatz;479;106378;14;0,0087;1;3;2;2;3;0;0;2;1;2
Kupplungssatz;479;12240;15;0,0094;0;1;1;1;2;1;0;0;1;1
Kupplungssatz;479;16074;5;0,0031;2;1;1;1;2;0;0;0;0;0
Kupplungssatz;479;118593;9;0,0056;2;1;0;2;6;0;0;1;2;2
Kupplungssatz;479;23303;6;0,0037;0;3;1;2;2;0;0;0;0;2
Kupplungssatz;479;126557;2;0,0012;3;5;2;5;5;0;0;2;5;4
Kupplungssatz;479;22502;12;0,0075;5;5;6;4;13;2;0;2;6;7
Kupplungssatz;479;1863;41;0,0256;3;4;6;1;3;0;0;0;3;3
Kupplungssatz;479;122138;9;0,0056;1;4;2;2;5;1;0;2;0;2
Kupplungssatz;479;11099;2;0,0012;3;3;2;0;0;0;0;0;5;2
Kupplungssatz;479;5914;6;0,0037;3;6;6;5;4;0;0;1;3;5
Kupplungssatz;479;145360;4;0,0025;0;3;0;2;2;0;0;0;0;0
Kupplungssatz;479;22305;19;0,0119;1;1;0;1;0;2;0;1;1;1
Kupplungssatz;479;115487;69;0,0431;5;3;3;3;8;0;0;2;3;2
Kupplungssatz;479;100816;12;0,0075;3;2;1;2;3;0;0;0;2;1
Kupplungssatz;479;1877;8;0,005;1;1;0;0;1;0;0;0;1;2
Kupplungssatz;479;134333;1;0,0006;0;4;0;0;2;1;0;2;0;2
Kupplungssatz;479;9999;6;0,0037;1;1;1;1;0;1;0;1;1;1
Kupplungssatz;479;116060;1;0,0006;1;1;0;1;0;0;0;0;0;2
Kupplungssatz;479;18372;4;0,0025;1;1;1;1;3;0;0;0;1;1
Kupplungssatz;479;19260;1;0,0006;0;1;0;1;4;0;0;0;1;1
Kupplungssatz;479;106266;23;0,0144;3;3;2;3;3;0;0;2;3;4
Kupplungssatz;479;59444;20;0,0125;2;2;3;2;5;0;0;0;2;3
Kupplungssatz;479;18898;285;0,178;1;3;2;1;4;1;0;1;1;2
Kupplungssatz;479;111757;34;0,0212;4;5;2;4;6;3;0;3;5;5
Kupplungssatz;479;139339;2;0,0012;0;2;0;3;0;0;0;1;6;6
Kupplungssatz;479;5338;3;0,0019;0;1;1;1;2;1;0;0;1;1
Kupplungssatz;479;32827;13;0,0081;1;2;1;1;2;1;0;1;1;2
Kupplungssatz;479;4485;3;0,0019;1;1;2;2;1;0;0;1;1;1
Kupplungssatz;479;20479;1;0,0006;1;1;1;0;6;1;0;1;1;0
Kupplungssatz;479;7500;1;0,0006;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;14623;8;0,005;0;4;0;0;6;0;0;0;3;3
Kupplungssatz;479;14905;8;0,005;2;3;4;2;5;2;0;1;2;2
Kupplungssatz;479;74;31;0,0194;3;2;0;3;3;0;0;2;2;3
Kupplungssatz;479;17626;12;0,0075;1;2;1;1;1;0;0;0;1;2
Kupplungssatz;479;114858;12;0,0075;2;3;1;2;4;0;0;1;2;5
Kupplungssatz;479;115490;27;0,0169;1;8;1;2;2;0;0;0;2;2
Kupplungssatz;479;131252;4;0,0025;0;2;0;4;0;0;0;0;2;2
Kupplungssatz;479;32048;15;0,0094;2;4;2;3;1;3;0;2;2;3
Kupplungssatz;479;10361;2;0,0012;1;1;1;1;3;0;0;0;1;1
Kupplungssatz;479;136521;1;0,0006;0;2;0;2;2;0;0;0;0;3
Kupplungssatz;479;2560;2;0,0012;1;2;1;1;2;1;0;0;1;0
Kupplungssatz;479;20064;4;0,0025;1;3;3;2;4;0;0;0;2;2
Kupplungssatz;479;19409;3;0,0019;0;6;4;3;4;0;0;0;0;6
Kupplungssatz;479;141844;8;0,005;0;2;0;2;1;0;0;1;0;2
Kupplungssatz;479;12087;20;0,0125;1;3;2;3;3;1;0;1;2;3
Kupplungssatz;479;28225;1;0,0006;0;2;2;2;3;0;0;0;2;4
Kupplungssatz;479;15011;35;0,0219;6;5;7;5;6;1;0;1;7;6
Kupplungssatz;479;58877;5;0,0031;2;3;2;2;3;0;0;0;5;2
Kupplungssatz;479;129198;1;0,0006;2;2;0;2;1;0;0;1;0;2
Kupplungssatz;479;11858;3;0,0019;1;1;1;1;1;0;0;0;0;2
Kupplungssatz;479;13956;9;0,0056;2;4;1;1;3;2;0;1;2;2
Kupplungssatz;479;8684;104;0,065;1;2;1;1;4;1;0;1;2;1
Kupplungssatz;479;11732;4;0,0025;3;4;1;3;5;1;0;3;2;1
Kupplungssatz;479;8811;3;0,0019;0;1;0;1;1;0;0;0;0;0
Kupplungssatz;479;11300;11;0,0069;3;3;8;2;2;0;0;0;3;2
Kupplungssatz;479;16670;9;0,0056;3;3;1;1;1;0;0;0;3;3
Kupplungssatz;479;1968;1;0,0006;0;0;0;1;1;0;0;0;1;0
Kupplungssatz;479;155017;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;119880;2;0,0012;2;4;1;0;2;0;0;0;0;0
Kupplungssatz;479;19661;2;0,0012;3;4;3;3;4;0;0;0;2;7
Kupplungssatz;479;115124;3;0,0019;1;7;0;2;2;1;0;1;1;2
Kupplungssatz;479;30892;3;0,0019;2;1;0;2;0;0;0;0;0;1
Kupplungssatz;479;112181;1;0,0006;1;5;1;0;3;1;0;0;2;3
Kupplungssatz;479;34491;1;0,0006;2;3;1;1;4;0;0;1;2;2
Kupplungssatz;479;144519;1;0,0006;0;1;0;0;2;0;0;0;0;2
Kupplungssatz;479;59416;1;0,0006;0;0;1;1;1;0;0;0;0;0
Kupplungssatz;479;59333;3;0,0019;2;5;2;4;4;0;0;3;5;9
Kupplungssatz;479;7247;62;0,0387;4;4;4;3;7;1;0;1;6;6
Kupplungssatz;479;7158;5;0,0031;2;2;2;2;4;1;0;2;0;2
Kupplungssatz;479;16749;14;0,0087;2;2;1;2;1;1;0;0;1;3
Kupplungssatz;479;58616;3;0,0019;3;1;1;2;1;1;0;1;0;1
Kupplungssatz;479;4668;5;0,0031;0;1;1;0;0;0;0;0;1;1
Kupplungssatz;479;3848;1;0,0006;2;1;3;1;2;2;0;1;1;0
Kupplungssatz;479;115202;16;0,01;0;1;1;1;2;0;0;0;0;1
Kupplungssatz;479;1668;1;0,0006;1;1;0;1;2;0;0;0;1;1
Kupplungssatz;479;7853;2;0,0012;1;0;1;2;1;1;0;1;1;1
Kupplungssatz;479;5124;1;0,0006;0;1;2;0;0;0;0;0;1;1
Kupplungssatz;479;59022;1;0,0006;0;2;1;1;1;0;0;0;0;1
Kupplungssatz;479;28252;8;0,005;1;1;1;1;3;0;0;1;1;1
Kupplungssatz;479;126921;6;0,0037;0;1;0;1;1;0;0;0;1;1
Kupplungssatz;479;5557;1;0,0006;1;1;1;1;4;0;0;0;1;1
Kupplungssatz;479;11408;1;0,0006;2;2;1;4;5;0;0;0;2;2
Kupplungssatz;479;7844;1;0,0006;2;2;2;1;3;1;0;2;1;1
Kupplungssatz;479;119876;7;0,0044;0;3;1;1;2;0;0;0;0;0
Kupplungssatz;479;5948;1;0,0006;0;0;0;1;1;0;0;0;1;0
Kupplungssatz;479;2558;11;0,0069;0;2;1;1;2;1;0;0;1;0
Kupplungssatz;479;3961;47;0,0294;2;1;2;1;4;1;0;0;0;3
Kupplungssatz;479;8949;1;0,0006;1;2;1;1;1;0;0;0;1;3
Kupplungssatz;479;19448;15;0,0094;3;4;1;2;4;2;0;0;4;4
Kupplungssatz;479;56803;72;0,045;3;8;1;3;8;2;0;2;6;5
Kupplungssatz;479;19966;42;0,0262;5;6;5;5;9;1;0;3;7;6
Kupplungssatz;479;14593;2;0,0012;4;2;1;1;2;3;0;0;0;1
Kupplungssatz;479;32248;83;0,0518;1;3;1;1;4;1;0;1;1;2
Kupplungssatz;479;19893;3;0,0019;4;2;0;1;3;4;0;0;0;1
Kupplungssatz;479;16361;42;0,0262;3;3;2;3;4;1;0;0;3;5
Kupplungssatz;479;22945;102;0,0637;1;2;2;1;4;2;0;2;2;2
Kupplungssatz;479;18735;2;0,0012;2;2;2;2;3;1;0;2;2;1
Kupplungssatz;479;29685;2;0,0012;0;3;1;2;2;0;0;1;1;2
Kupplungssatz;479;55592;6;0,0037;3;3;3;3;8;0;0;3;5;5
Kupplungssatz;479;136701;8;0,005;1;1;1;0;3;1;0;1;0;1
Kupplungssatz;479;55571;8;0,005;1;6;1;1;4;1;0;1;4;1
Kupplungssatz;479;137756;11;0,0069;0;2;1;1;2;0;0;0;2;2
Kupplungssatz;479;17808;83;0,0518;1;3;1;2;3;1;0;0;1;1
Kupplungssatz;479;32;1;0,0006;0;0;0;0;0;0;0;0;1;1
Kupplungssatz;479;9253;9;0,0056;4;6;4;4;8;0;0;1;4;8
Kupplungssatz;479;14652;2;0,0012;0;1;1;0;1;1;0;0;0;2
Kupplungssatz;479;8809;2;0,0012;2;2;0;2;3;0;0;0;2;2
Kupplungssatz;479;107969;13;0,0081;0;4;3;2;6;0;0;1;6;7
Kupplungssatz;479;23459;1;0,0006;0;2;0;2;3;0;0;0;0;1
Kupplungssatz;479;26612;4;0,0025;2;5;2;5;4;1;0;1;5;6
Kupplungssatz;479;10043;15;0,0094;2;2;3;2;4;2;0;0;2;3
Kupplungssatz;479;145827;8;0,005;0;0;0;0;0;0;0;0;2;0
Kupplungssatz;479;26916;31;0,0194;0;2;2;1;3;0;0;0;0;1
Kupplungssatz;479;133865;33;0,0206;1;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;31023;2;0,0012;1;2;1;2;3;0;0;0;1;1
Kupplungssatz;479;15891;22;0,0137;1;1;2;2;2;2;0;1;1;1
Kupplungssatz;479;3231;1;0,0006;1;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;14065;2;0,0012;0;1;0;1;2;0;0;0;1;3
Kupplungssatz;479;142598;1;0,0006;0;1;0;1;2;0;0;0;0;2
Kupplungssatz;479;9867;21;0,0131;0;2;0;0;1;1;0;0;0;1
Kupplungssatz;479;33802;1;0,0006;0;0;0;0;1;0;0;0;2;1
Kupplungssatz;479;101106;12;0,0075;4;6;6;9;2;1;0;3;5;5
Kupplungssatz;479;115162;3;0,0019;1;4;2;4;3;1;0;2;2;4
Kupplungssatz;479;22525;65;0,0406;2;4;2;2;2;0;0;1;2;2
Kupplungssatz;479;106601;3;0,0019;0;3;2;2;3;0;0;2;2;3
Kupplungssatz;479;4791;2;0,0012;0;1;0;1;0;0;0;0;1;0
Kupplungssatz;479;6381;5;0,0031;0;0;0;1;1;1;0;0;0;1
Kupplungssatz;479;26613;3;0,0019;1;4;2;4;6;0;0;0;4;4
Kupplungssatz;479;123396;1;0,0006;0;5;0;3;3;1;0;0;0;2
Kupplungssatz;479;100750;35;0,0219;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;28203;13;0,0081;2;5;2;3;4;0;0;2;1;5
Kupplungssatz;479;11373;6;0,0037;1;1;1;1;0;1;0;1;1;1
Kupplungssatz;479;299;7;0,0044;0;2;0;0;1;0;0;0;1;1
Kupplungssatz;479;2658;2;0,0012;0;0;1;1;3;1;0;0;2;0
Kupplungssatz;479;26588;7;0,0044;1;1;1;1;2;0;0;2;1;0
Kupplungssatz;479;31056;1;0,0006;0;7;1;4;3;0;0;0;0;2
Kupplungssatz;479;57769;3;0,0019;3;4;2;0;3;0;0;2;2;0
Kupplungssatz;479;53217;5;0,0031;2;3;3;2;2;0;0;0;2;4
Kupplungssatz;479;117578;9;0,0056;2;2;1;1;5;0;0;1;1;2
Kupplungssatz;479;9546;2;0,0012;1;1;2;1;1;0;0;1;1;0
Kupplungssatz;479;16156;5;0,0031;1;1;2;1;2;1;0;0;1;1
Kupplungssatz;479;138778;10;0,0062;0;3;0;1;2;1;0;2;0;2
Kupplungssatz;479;20643;2;0,0012;6;2;5;6;2;2;0;2;3;2
Kupplungssatz;479;133179;1;0,0006;0;0;1;0;0;0;0;0;0;0
Kupplungssatz;479;58887;1;0,0006;1;1;1;1;1;0;0;0;1;2
Kupplungssatz;479;23153;4;0,0025;2;3;2;2;3;0;0;0;2;2
Kupplungssatz;479;126627;2;0,0012;4;8;3;4;6;3;0;3;5;4
Kupplungssatz;479;109271;1;0,0006;0;3;1;2;1;0;0;1;0;6
Kupplungssatz;479;19660;7;0,0044;3;7;3;3;4;0;0;0;2;7
Kupplungssatz;479;138699;2;0,0012;0;4;0;2;2;0;0;0;0;2
Kupplungssatz;479;130348;4;0,0025;0;2;2;2;0;1;0;1;0;2
Kupplungssatz;479;33091;1;0,0006;3;3;2;0;3;0;0;0;2;0
Kupplungssatz;479;17905;26;0,0162;4;10;6;3;11;0;0;0;10;4
Kupplungssatz;479;33134;92;0,0575;4;6;3;5;2;2;0;3;5;4
Kupplungssatz;479;33380;1;0,0006;2;2;2;2;3;0;0;0;2;2
Kupplungssatz;479;119122;19;0,0119;3;2;0;1;5;1;0;1;2;1
Kupplungssatz;479;1231;2;0,0012;0;1;1;1;0;0;0;0;0;1
Kupplungssatz;479;57132;1;0,0006;1;1;1;1;2;0;0;1;0;0
Kupplungssatz;479;15299;3;0,0019;2;3;5;3;4;0;0;2;3;5
Kupplungssatz;479;59320;2;0,0012;1;2;1;2;2;1;0;1;2;1
Kupplungssatz;479;11987;3;0,0019;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;22479;6;0,0037;1;1;0;0;1;2;0;1;1;1
Kupplungssatz;479;116645;1;0,0006;0;0;0;0;0;0;0;0;0;2
Kupplungssatz;479;31143;4;0,0025;4;1;2;2;4;1;0;1;2;1
Kupplungssatz;479;3602;1;0,0006;4;3;2;2;3;3;0;1;1;1
Kupplungssatz;479;128521;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;4566;1;0,0006;0;1;0;1;2;1;0;0;1;0
Kupplungssatz;479;113283;5;0,0031;0;2;0;2;3;0;0;0;2;1
Kupplungssatz;479;11158;5;0,0031;7;10;2;7;6;1;0;2;16;7
Kupplungssatz;479;6301;5;0,0031;0;1;0;1;1;0;0;0;1;2
Kupplungssatz;479;8792;1;0,0006;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;148078;2;0,0012;0;0;0;0;2;0;0;0;0;3
Kupplungssatz;479;8387;14;0,0087;2;4;2;2;2;0;0;0;2;2
Kupplungssatz;479;24452;2;0,0012;0;3;0;2;3;0;0;0;0;3
Kupplungssatz;479;5916;5;0,0031;2;3;6;3;4;0;0;2;3;7
Kupplungssatz;479;18043;3;0,0019;1;1;1;1;4;2;0;1;1;1
Kupplungssatz;479;16882;1;0,0006;0;2;1;1;2;0;0;0;1;3
Kupplungssatz;479;100885;3;0,0019;0;2;0;1;2;0;0;1;0;2
Kupplungssatz;479;16554;1;0,0006;1;1;1;1;4;2;0;1;1;1
Kupplungssatz;479;155478;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;17147;2;0,0012;0;1;0;1;0;0;0;0;1;1
Kupplungssatz;479;113285;6;0,0037;0;2;0;2;3;0;0;0;2;1
Kupplungssatz;479;18398;16;0,01;0;3;3;1;3;0;0;0;2;2
Kupplungssatz;479;19870;1;0,0006;3;3;2;3;3;0;0;0;0;3
Kupplungssatz;479;32150;2;0,0012;1;3;2;3;3;1;0;1;1;3
Kupplungssatz;479;58087;5;0,0031;1;1;0;1;0;0;0;0;0;0
Kupplungssatz;479;112394;11;0,0069;4;6;5;4;8;0;0;2;3;3
Kupplungssatz;479;132062;2;0,0012;0;3;0;0;0;0;0;0;0;1
Kupplungssatz;479;1881;2;0,0012;1;1;1;1;5;1;0;0;1;2
Kupplungssatz;479;4259;1;0,0006;1;1;1;1;2;1;0;1;1;1
Kupplungssatz;479;9685;1;0,0006;0;2;0;0;2;0;0;0;0;2
Kupplungssatz;479;143254;3;0,0019;0;0;0;1;3;0;0;0;0;2
Kupplungssatz;479;7858;5;0,0031;1;1;1;1;1;2;0;1;1;1
Kupplungssatz;479;22551;13;0,0081;0;3;1;2;2;0;0;0;0;2
Kupplungssatz;479;22530;10;0,0062;2;3;3;3;8;0;0;1;7;5
Kupplungssatz;479;9900;19;0,0119;2;2;3;2;4;2;0;0;2;3
Kupplungssatz;479;27765;31;0,0194;2;2;1;1;2;0;0;1;2;2
Kupplungssatz;479;32043;27;0,0169;1;2;1;1;2;1;0;1;1;1
Kupplungssatz;479;15582;88;0,055;1;4;2;1;2;1;0;1;1;2
Kupplungssatz;479;14098;3;0,0019;0;1;0;2;1;0;0;0;0;1
Kupplungssatz;479;113339;1;0,0006;1;1;1;1;1;1;0;1;0;1
Kupplungssatz;479;145240;1;0,0006;0;2;0;2;3;0;0;0;0;3
Kupplungssatz;479;14002;171;0,1068;1;4;1;1;3;1;0;1;1;2
Kupplungssatz;479;14466;7;0,0044;1;1;1;2;1;0;0;0;1;1
Kupplungssatz;479;129013;2;0,0012;1;1;2;1;2;0;0;1;0;2
Kupplungssatz;479;7944;5;0,0031;0;0;2;0;0;0;0;0;0;0
Kupplungssatz;479;8975;2;0,0012;1;1;0;1;0;0;0;1;1;1
Kupplungssatz;479;19648;1;0,0006;3;5;3;3;4;0;0;0;2;6
Kupplungssatz;479;17840;15;0,0094;0;2;1;1;2;1;0;1;1;2
Kupplungssatz;479;30986;11;0,0069;3;2;0;2;2;0;0;0;0;3
Kupplungssatz;479;16294;8;0,005;3;3;3;2;4;0;0;0;3;2
Kupplungssatz;479;31548;7;0,0044;1;2;0;2;4;0;0;1;2;1
Kupplungssatz;479;138232;1;0,0006;0;2;0;2;0;0;0;0;0;3
Kupplungssatz;479;34917;10;0,0062;1;1;1;1;1;0;0;0;2;3
Kupplungssatz;479;57393;13;0,0081;1;4;0;2;5;1;0;2;2;2
Kupplungssatz;479;5155;1;0,0006;1;1;0;1;1;1;0;0;1;1
Kupplungssatz;479;16043;4;0,0025;0;2;0;1;2;0;0;0;1;1
Kupplungssatz;479;3412;1;0,0006;1;1;1;1;0;1;0;0;0;0
Kupplungssatz;479;17158;128;0,0799;2;2;3;2;2;3;0;2;2;2
Kupplungssatz;479;18904;15;0,0094;3;4;1;2;4;2;0;0;3;4
Kupplungssatz;479;106520;2;0,0012;4;4;1;3;6;3;0;3;5;0
Kupplungssatz;479;131880;2;0,0012;1;1;1;1;1;1;0;1;0;0
Kupplungssatz;479;23856;2;0,0012;0;1;0;0;1;0;0;0;1;1
Kupplungssatz;479;17084;7;0,0044;1;0;1;1;1;1;0;1;1;0
Kupplungssatz;479;57524;2;0,0012;1;1;1;1;3;1;0;1;0;1
Kupplungssatz;479;1805;5;0,0031;0;1;1;1;2;1;0;0;1;1
Kupplungssatz;479;4413;1;0,0006;2;0;0;2;0;0;0;0;1;1
Kupplungssatz;479;145019;2;0,0012;1;1;0;1;0;0;0;0;0;1
Kupplungssatz;479;114344;3;0,0019;1;2;2;1;2;0;0;0;1;2
Kupplungssatz;479;622141;6;0,0037;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;56854;9;0,0056;1;3;0;1;4;1;0;2;0;1
Kupplungssatz;479;8971;118;0,0737;2;1;1;1;5;1;0;0;1;2
Kupplungssatz;479;28183;8;0,005;0;1;0;2;1;1;0;0;0;2
Kupplungssatz;479;19218;11;0,0069;2;2;4;2;4;2;0;2;2;4
Kupplungssatz;479;15523;52;0,0325;1;1;1;1;1;1;0;1;1;2
Kupplungssatz;479;7704;3;0,0019;0;1;1;1;0;1;0;0;0;0
Kupplungssatz;479;1649;1;0,0006;1;1;1;1;2;0;0;0;1;2
Kupplungssatz;479;16501;3;0,0019;1;0;1;1;5;2;0;0;4;3
Kupplungssatz;479;9280;2;0,0012;1;1;0;1;2;1;0;0;1;0
Kupplungssatz;479;34288;4;0,0025;2;4;0;1;2;0;0;0;3;4
Kupplungssatz;479;17326;7;0,0044;2;0;0;0;3;1;0;0;2;2
Kupplungssatz;479;26646;1;0,0006;4;5;2;3;1;1;0;1;2;1
Kupplungssatz;479;4061;2;0,0012;1;1;1;1;3;1;0;1;1;1
Kupplungssatz;479;130857;4;0,0025;0;2;0;0;0;0;0;0;2;2
Kupplungssatz;479;58760;25;0,0156;1;3;1;2;4;0;0;1;1;2
Kupplungssatz;479;146128;16;0,01;0;0;0;1;3;0;0;0;0;3
Kupplungssatz;479;133683;25;0,0156;3;3;1;2;7;1;0;2;2;3
Kupplungssatz;479;32796;4;0,0025;2;2;1;2;3;1;0;0;1;3
Kupplungssatz;479;10815;29;0,0181;0;3;2;2;3;0;0;1;2;3
Kupplungssatz;479;134495;1;0,0006;1;3;2;0;4;0;0;2;5;3
Kupplungssatz;479;2741;5;0,0031;2;2;0;1;2;0;0;0;0;2
Kupplungssatz;479;1758;1;0,0006;0;1;0;0;1;0;0;0;1;2
Kupplungssatz;479;15012;60;0,0375;1;3;2;1;4;0;0;0;1;1
Kupplungssatz;479;134446;2;0,0012;0;2;0;2;0;0;0;0;0;2
Kupplungssatz;479;538;1;0,0006;0;1;2;1;1;1;0;0;2;2
Kupplungssatz;479;26912;7;0,0044;0;2;1;2;4;0;0;0;0;3
Kupplungssatz;479;157193;1;0,0006;1;0;1;0;2;0;0;0;0;0
Kupplungssatz;479;58304;3;0,0019;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;114617;1;0,0006;1;1;0;1;2;1;0;1;1;1
Kupplungssatz;479;10829;3;0,0019;0;3;2;2;3;0;0;1;2;3
Kupplungssatz;479;28230;1;0,0006;0;3;0;2;3;0;0;0;0;2
Kupplungssatz;479;11084;3;0,0019;1;2;2;2;3;0;0;0;2;2
Kupplungssatz;479;801376;2;0,0012;0;5;2;0;1;0;0;0;0;0
Kupplungssatz;479;2114;1;0,0006;3;1;0;1;1;0;0;0;1;2
Kupplungssatz;479;118974;2;0,0012;2;3;2;9;0;1;0;1;4;2
Kupplungssatz;479;10176;1;0,0006;1;2;1;0;2;0;0;0;1;1
Kupplungssatz;479;57354;2;0,0012;3;6;4;6;6;2;0;4;6;7
Kupplungssatz;479;131339;2;0,0012;0;2;2;2;2;1;0;0;0;2
Kupplungssatz;479;136290;9;0,0056;0;1;0;1;5;0;0;0;0;2
Kupplungssatz;479;131272;2;0,0012;0;3;0;4;0;0;0;0;2;4
Kupplungssatz;479;52008;1;0,0006;1;2;0;1;3;1;0;1;1;1
Kupplungssatz;479;33815;1;0,0006;0;3;0;3;1;0;0;0;2;2
Kupplungssatz;479;9313;2;0,0012;1;2;1;1;3;1;0;1;1;2
Kupplungssatz;479;31013;5;0,0031;1;2;1;2;3;0;0;0;1;1
Kupplungssatz;479;23718;3;0,0019;0;1;0;2;1;1;0;0;1;1
Kupplungssatz;479;14773;2;0,0012;1;1;1;2;2;0;0;0;1;1
Kupplungssatz;479;145848;2;0,0012;0;4;0;1;0;0;0;0;0;1
Kupplungssatz;479;17941;3;0,0019;4;6;0;6;5;0;0;2;5;4
Kupplungssatz;479;18827;1;0,0006;2;2;1;2;2;2;0;1;1;1
Kupplungssatz;479;9956;2;0,0012;1;2;2;2;2;1;0;1;3;3
Kupplungssatz;479;16521;146;0,0912;2;4;1;1;4;2;0;2;2;1
Kupplungssatz;479;23054;61;0,0381;8;8;5;12;5;3;0;3;5;3
Kupplungssatz;479;132184;5;0,0031;0;1;0;1;3;0;0;0;0;2
Kupplungssatz;479;27528;78;0,0487;1;1;2;1;1;2;0;1;1;1
Kupplungssatz;479;118597;63;0,0393;1;2;1;2;1;0;0;1;1;3
Kupplungssatz;479;12017;6;0,0037;2;3;1;1;3;1;0;0;2;1
Kupplungssatz;479;15759;2;0,0012;2;2;1;1;6;0;0;0;2;2
Kupplungssatz;479;11784;5;0,0031;2;4;2;3;3;0;0;2;2;3
Kupplungssatz;479;18734;57;0,0356;2;2;2;2;4;0;0;2;2;1
Kupplungssatz;479;59619;27;0,0169;4;5;6;4;15;0;0;3;5;6
Kupplungssatz;479;9961;2;0,0012;1;3;1;1;1;1;0;0;1;1
Kupplungssatz;479;128674;1;0,0006;3;2;2;4;2;0;0;1;0;0
Kupplungssatz;479;17660;1;0,0006;1;2;1;1;1;2;0;1;1;1
Kupplungssatz;479;100800;8;0,005;0;3;2;2;5;0;0;2;1;3
Kupplungssatz;479;139716;1;0,0006;0;3;2;2;1;0;0;0;0;5
Kupplungssatz;479;19714;1;0,0006;3;7;7;7;4;0;0;0;11;9
Kupplungssatz;479;128599;2;0,0012;0;1;0;1;2;0;0;0;1;1
Kupplungssatz;479;17365;62;0,0387;3;3;3;3;4;0;0;0;3;3
Kupplungssatz;479;120605;16;0,01;0;4;1;2;6;0;0;1;1;2
Kupplungssatz;479;3765;4;0,0025;0;2;2;1;4;0;0;0;2;2
Kupplungssatz;479;132857;32;0,02;0;3;1;1;3;0;0;0;3;2
Kupplungssatz;479;18207;100;0,0625;1;3;1;3;1;2;0;3;3;2
Kupplungssatz;479;137031;12;0,0075;0;1;1;0;2;0;0;0;1;1
Kupplungssatz;479;2480;13;0,0081;1;2;2;2;5;1;0;1;2;3
Kupplungssatz;479;128495;20;0,0125;0;4;0;2;3;0;0;1;1;2
Kupplungssatz;479;33052;73;0,0456;1;1;2;1;2;2;0;1;1;2
Kupplungssatz;479;33302;24;0,015;3;3;2;3;3;2;0;2;2;2
Kupplungssatz;479;5202;6;0,0037;1;1;1;1;3;1;0;1;1;1
Kupplungssatz;479;144613;4;0,0025;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;120239;35;0,0219;2;3;2;3;3;0;0;2;3;4
Kupplungssatz;479;20897;2;0,0012;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;122140;1;0,0006;0;2;0;2;1;0;0;0;0;2
Kupplungssatz;479;33388;4;0,0025;0;2;2;0;3;0;0;0;1;2
Kupplungssatz;479;13181;2;0,0012;2;2;2;1;2;1;0;1;2;2
Kupplungssatz;479;7050;26;0,0162;2;2;0;2;3;1;0;0;2;1
Kupplungssatz;479;1913;1;0,0006;1;1;1;1;1;0;0;0;1;3
Kupplungssatz;479;19779;3;0,0019;1;3;0;0;7;0;0;0;0;2
Kupplungssatz;479;11877;2;0,0012;1;2;2;0;3;0;0;0;0;2
Kupplungssatz;479;107887;3;0,0019;0;5;3;4;4;0;0;0;0;1
Kupplungssatz;479;33412;1;0,0006;2;1;0;1;2;0;0;0;0;3
Kupplungssatz;479;56243;10;0,0062;0;1;1;0;1;0;0;2;1;1
Kupplungssatz;479;23;1;0,0006;0;0;0;0;0;0;0;0;0;2
Kupplungssatz;479;117809;1;0,0006;1;1;1;1;1;1;0;0;0;1
Kupplungssatz;479;9468;9;0,0056;1;1;1;1;3;0;0;0;1;3
Kupplungssatz;479;31554;4;0,0025;1;2;0;2;4;0;0;1;2;1
