GENART;LDATE;DLNR;DLNRBEZ;NARTNR;QTY_POS
479;"2024";-1;"Eigenmarken";"J2008050";1
479;"2024";-1;"Eigenmarken";"J2000598";2
479;"2024";-1;"Eigenmarken";"J2003134";1
479;"2024";-1;"Eigenmarken";"J2008075";4
479;"2024";-1;"Eigenmarken";"J2000810";6
479;"2024";-1;"Eigenmarken";"J2000579";1
479;"2024";-1;"Eigenmarken";"I99052";3
479;"2024";-1;"Eigenmarken";"I22180";4
479;"2024";-1;"Eigenmarken";"XV4169";1
479;"2024";-1;"Eigenmarken";"3125079055";1
479;"2024";-1;"Eigenmarken";"J2001123";3
479;"2024";-1;"Eigenmarken";"J20005007";2
479;"2024";-1;"Eigenmarken";"J2001238";10
479;"2024";-1;"Eigenmarken";"J2005200";6
479;"2024";-1;"Eigenmarken";"J2008069";4
479;"2024";-1;"Eigenmarken";"786034";2
479;"2024";-1;"Eigenmarken";"IV0632";1
479;"2024";-1;"Eigenmarken";"IV0764";4
479;"2024";-1;"Eigenmarken";"I45134";3
479;"2024";-1;"Eigenmarken";"10082952";1
479;"2024";-1;"Eigenmarken";"J2003167";4
479;"2024";-1;"Eigenmarken";"I30024";2
479;"2024";-1;"Eigenmarken";"I32009";1
479;"2024";-1;"Eigenmarken";"YB6740";1
479;"2024";-1;"Eigenmarken";"2755904";3
479;"2024";-1;"Eigenmarken";"302056600R";4
479;"2024";-1;"Eigenmarken";"J2002140";1
479;"2024";-1;"Eigenmarken";"IPKN038";2
479;"2024";-1;"Eigenmarken";"10153752";1
479;"2024";-1;"Eigenmarken";"K2081APA";4
479;"2024";-1;"Eigenmarken";"I05409";1
479;"2024";-1;"Eigenmarken";"910590";1
479;"2024";-1;"Eigenmarken";"J2002352";1
479;"2024";-1;"Eigenmarken";"J2002386";1
479;"2024";-1;"Eigenmarken";"IV1168";1
479;"2024";-1;"Eigenmarken";"J2004027";2
479;"2024";-1;"Eigenmarken";"J2002370";3
479;"2024";-1;"Eigenmarken";"J2001240";8
479;"2024";-1;"Eigenmarken";"IV1017";1
479;"2024";-1;"Eigenmarken";"04L141015D";1
479;"2024";-1;"Eigenmarken";"IV0393";2
479;"2024";-1;"Eigenmarken";"J2006048";3
479;"2024";-1;"Eigenmarken";"J2000596";1
479;"2024";-1;"Eigenmarken";"K2065APA";1
479;"2024";-1;"Eigenmarken";"J2001158";1
479;"2024";-1;"Eigenmarken";"J2004081";1
479;"2024";-1;"Eigenmarken";"J2000831";2
479;"2024";-1;"Eigenmarken";"J2000830";1
479;"2024";-1;"Eigenmarken";"J2003163";1
479;"2024";-1;"Eigenmarken";"4920802";6
479;"2024";-1;"Eigenmarken";"WCL094";13
479;"2024";-1;"Eigenmarken";"WCL338";14
479;"2024";-1;"Eigenmarken";"WCL368";18
479;"2024";-1;"Eigenmarken";"WCL073";32
479;"2024";-1;"Eigenmarken";"WCL374";11
479;"2024";-1;"Eigenmarken";"WCL437";9
479;"2024";-1;"Eigenmarken";"WCL002";25
479;"2024";-1;"Eigenmarken";"WCL0117";16
479;"2024";-1;"Eigenmarken";"WCL116";7
479;"2024";-1;"Eigenmarken";"PO02A141165R";1
479;"2024";-1;"Eigenmarken";"PO02T141153F";2
479;"2024";-1;"Eigenmarken";"PO0B5141030F";1
479;"2024";-1;"Eigenmarken";"3400700461N";5
479;"2024";-1;"Eigenmarken";"3400700467N";5
479;"2024";-1;"Eigenmarken";"3400700529N";14
479;"2024";-1;"Eigenmarken";"WCL0367";11
479;"2024";-1;"Eigenmarken";"WCL038";17
479;"2024";-1;"Eigenmarken";"WCL098";14
479;"2024";-1;"Eigenmarken";"WCL104";10
479;"2024";-1;"Eigenmarken";"WCL118";17
479;"2024";-1;"Eigenmarken";"WCL120";6
479;"2024";-1;"Eigenmarken";"WCL355";7
479;"2024";-1;"Eigenmarken";"WCL383";6
479;"2024";-1;"Eigenmarken";"WCL390";10
479;"2024";-1;"Eigenmarken";"WCL433";7
479;"2024";-1;"Eigenmarken";"WCL450";2
479;"2024";-1;"Eigenmarken";"WCL0427";2
479;"2024";-1;"Eigenmarken";"WCL0494";1
479;"2024";-1;"Eigenmarken";"WCL412";10
479;"2024";-1;"Eigenmarken";"FO2342048";3
479;"2024";-1;"Eigenmarken";"WCL121";2
479;"2024";-1;"Eigenmarken";"WCL372";2
479;"2024";-1;"Eigenmarken";"WCL126";8
479;"2024";-1;"Eigenmarken";"WCL404";5
479;"2024";-1;"Eigenmarken";"WCL0550";4
479;"2024";-1;"Eigenmarken";"WCL398";6
479;"2024";-1;"Eigenmarken";"CLUCK9814F";2
479;"2024";-1;"Eigenmarken";"RE302055016R";6
479;"2024";-1;"Eigenmarken";"WCL046";14
479;"2024";-1;"Eigenmarken";"3400121701N";3
479;"2024";-1;"Eigenmarken";"3400700381N";3
479;"2024";-1;"Eigenmarken";"WCL0534";1
479;"2024";-1;"Eigenmarken";"WCL335";6
479;"2024";-1;"Eigenmarken";"WCL469";4
479;"2024";-1;"Eigenmarken";"TO312100K190";2
479;"2024";-1;"Eigenmarken";"WCL445";5
479;"2024";-1;"Eigenmarken";"WCL429";2
479;"2024";-1;"Eigenmarken";"FO2465641";2
479;"2024";-1;"Eigenmarken";"PE2052Z1";3
479;"2024";-1;"Eigenmarken";"PO0AM198142L";1
479;"2024";-1;"Eigenmarken";"WCL0604";1
479;"2024";-1;"Eigenmarken";"3400700334N";2
479;"2024";-1;"Eigenmarken";"MI2300A003";1
479;"2024";-1;"Eigenmarken";"R288001";1
479;"2024";-1;"Eigenmarken";"WCL480";5
479;"2024";-1;"Eigenmarken";"WCL481";5
479;"2024";-1;"Eigenmarken";"4705455";2
479;"2024";-1;"Eigenmarken";"WCL0169";4
479;"2024";-1;"Eigenmarken";"3400700377N";1
479;"2024";-1;"Eigenmarken";"9402053160";4
479;"2024";-1;"Eigenmarken";"SL3DS0102";1
479;"2024";-1;"Eigenmarken";"SL3DS1236";2
479;"2024";-1;"Eigenmarken";"SL2DS1203";1
479;"2024";-1;"Eigenmarken";"SL3DS1134";1
479;"2024";-1;"Eigenmarken";"SL2DS9096";2
479;"2024";-1;"Eigenmarken";"SL3DS9047";1
479;"2024";-1;"Eigenmarken";"TQSK0044";3
479;"2024";-1;"Eigenmarken";"TQSK0075";9
479;"2024";-1;"Eigenmarken";"TQSK0102";7
479;"2024";-1;"Eigenmarken";"02E398029B";223
479;"2024";-1;"Eigenmarken";"1638041280";101
479;"2024";-1;"Eigenmarken";"786005";9
479;"2024";-1;"Eigenmarken";"TQSK0064";8
479;"2024";-1;"Eigenmarken";"WCL0349";23
479;"2024";-1;"Eigenmarken";"910345";8
479;"2024";-1;"Eigenmarken";"910248";1
479;"2024";-1;"Eigenmarken";"910328";1
479;"2024";-1;"Eigenmarken";"910403";13
479;"2024";-1;"Eigenmarken";"KZ076";80
479;"2024";-1;"Eigenmarken";"KO039";89
479;"2024";-1;"Eigenmarken";"CKT619RB";123
479;"2024";-1;"Eigenmarken";"KO048";37
479;"2024";-1;"Eigenmarken";"KN038";112
479;"2024";-1;"Eigenmarken";"KD043C";127
479;"2024";-1;"Eigenmarken";"KY107";101
479;"2024";-1;"Eigenmarken";"KY115A";125
479;"2024";-1;"Eigenmarken";"KN005";46
479;"2024";-1;"Eigenmarken";"CKS050R";35
479;"2024";-1;"Eigenmarken";"KERO01";28
479;"2024";-1;"Eigenmarken";"KN041";45
479;"2024";-1;"Eigenmarken";"KN080A";96
479;"2024";-1;"Eigenmarken";"KT134D";26
479;"2024";-1;"Eigenmarken";"KT162A";24
479;"2024";-1;"Eigenmarken";"KT338R";53
479;"2024";-1;"Eigenmarken";"KT682";37
479;"2024";-1;"Eigenmarken";"KZ118";19
479;"2024";-1;"Eigenmarken";"KG040";19
479;"2024";-1;"Eigenmarken";"KM020";30
479;"2024";-1;"Eigenmarken";"KT387";28
479;"2024";-1;"Eigenmarken";"KF038";5
479;"2024";-1;"Eigenmarken";"KN091";5
479;"2024";-1;"Eigenmarken";"KS026B";50
479;"2024";-1;"Eigenmarken";"KM112";8
479;"2024";-1;"Eigenmarken";"KT230B";28
479;"2024";-1;"Eigenmarken";"KD035A";3
479;"2024";-1;"Eigenmarken";"SL3DS1044";5
479;"2024";-1;"Eigenmarken";"SL4DS1330";1
479;"2024";-1;"Eigenmarken";"SL3DS0062";4
479;"2024";-1;"Eigenmarken";"0BH398029B";154
479;"2024";-1;"Eigenmarken";"014FOR005";4
479;"2024";-1;"Eigenmarken";"KT7617";27
479;"2024";-1;"Eigenmarken";"1611269280";2
479;"2024";-1;"Eigenmarken";"04L141015P";8
479;"2024";-1;"Eigenmarken";"2210078K00";3
479;"2024";-1;"Eigenmarken";"71791804";5
479;"2024";-1;"Eigenmarken";"2290601084OUT02";1
479;"2024";-1;"Eigenmarken";"EBCSRK127";3
479;"2024";-1;"Eigenmarken";"EBCDRC137";5
479;"2024";-1;"Eigenmarken";"DH03";30
479;"2024";-1;"Eigenmarken";"623334600";21
479;"2024";-1;"Eigenmarken";"621307100";25
479;"2024";-1;"Eigenmarken";"623334400";30
479;"2024";-1;"Eigenmarken";"623363000";31
479;"2024";-1;"Eigenmarken";"623363300";60
479;"2024";-1;"Eigenmarken";"624344700";69
479;"2024";-1;"Eigenmarken";"624381000";17
479;"2024";-1;"Eigenmarken";"624381700";70
479;"2024";-1;"Eigenmarken";"625307800";48
479;"2024";-1;"Eigenmarken";"628332800";65
479;"2024";-1;"Eigenmarken";"MZ19";6
479;"2024";-1;"Eigenmarken";"TY48";43
479;"2024";-1;"Eigenmarken";"3400067000";1
479;"2024";-1;"Eigenmarken";"40132";3
479;"2024";-1;"Eigenmarken";"619310200";27
479;"2024";-1;"Eigenmarken";"621304909";30
479;"2024";-1;"Eigenmarken";"622319700";30
479;"2024";-1;"Eigenmarken";"623334900";30
479;"2024";-1;"Eigenmarken";"624381300";11
479;"2024";-1;"Eigenmarken";"628319800";2
479;"2024";-1;"Eigenmarken";"628330400";17
479;"2024";-1;"Eigenmarken";"FD32";2
479;"2024";-1;"Eigenmarken";"IZ15";4
479;"2024";-1;"Eigenmarken";"KA09";4
479;"2024";-1;"Eigenmarken";"KA15";4
479;"2024";-1;"Eigenmarken";"KA17";23
479;"2024";-1;"Eigenmarken";"MH01";38
479;"2024";-1;"Eigenmarken";"NS20";21
479;"2024";-1;"Eigenmarken";"PG20";4
479;"2024";-1;"Eigenmarken";"SZ08";37
479;"2024";-1;"Eigenmarken";"TY36";11
479;"2024";-1;"Eigenmarken";"VW24";21
479;"2024";-1;"Eigenmarken";"6203199006";14
479;"2024";-1;"Eigenmarken";"3000555000";7
479;"2024";-1;"Eigenmarken";"NS05";2
479;"2024";-1;"Eigenmarken";"RN04";14
479;"2024";-1;"Eigenmarken";"CKNS155X00";6
479;"2024";-1;"Eigenmarken";"CKOP106X00";2
479;"2024";-1;"Eigenmarken";"CKTY155X00";2
479;"2024";-1;"Eigenmarken";"626311400";16
479;"2024";-1;"Eigenmarken";"CKHY106X00";21
479;"2024";-1;"Eigenmarken";"3000677000";17
479;"2024";-1;"Eigenmarken";"3340000000";2
479;"2024";-1;"Eigenmarken";"620319600";19
479;"2024";-1;"Eigenmarken";"623364800";5
479;"2024";-1;"Eigenmarken";"624382000";24
479;"2024";-1;"Eigenmarken";"625317600";10
479;"2024";-1;"Eigenmarken";"CE01";10
479;"2024";-1;"Eigenmarken";"FT17";6
479;"2024";-1;"Eigenmarken";"GW04";11
479;"2024";-1;"Eigenmarken";"MH05CSC";18
479;"2024";-1;"Eigenmarken";"NS40";14
479;"2024";-1;"Eigenmarken";"NS43";7
479;"2024";-1;"Eigenmarken";"TY54";20
479;"2024";-1;"Eigenmarken";"VW32";6
479;"2024";-1;"Eigenmarken";"VW62DMF";1
479;"2024";-1;"Eigenmarken";"VW78DMF";15
479;"2024";-1;"Eigenmarken";"CKIZ102X00";8
479;"2024";-1;"Eigenmarken";"CKIZ130X00";11
479;"2024";-1;"Eigenmarken";"CKVW101X00";9
479;"2024";-1;"Eigenmarken";"CKVW108X00";16
479;"2024";-1;"Eigenmarken";"621311800";11
479;"2024";-1;"Eigenmarken";"WCL051";48
479;"2024";-1;"Eigenmarken";"TQSK0001";1
479;"2024";-1;"Eigenmarken";"KMA0690913";1
479;"2024";-1;"Eigenmarken";"TQSK0017";5
479;"2024";-1;"Eigenmarken";"TQSK0144";1
479;"2024";-1;"Eigenmarken";"2335400QAN";8
479;"2024";-1;"Eigenmarken";"906701";4
479;"2024";-1;"Eigenmarken";"KN220";6
479;"2024";-1;"Eigenmarken";"SL3DS0973";1
479;"2024";-1;"Eigenmarken";"014KT262";10
479;"2024";-1;"Eigenmarken";"014VAG002";4
479;"2024";-1;"Eigenmarken";"014KY060";1
479;"2024";-1;"Eigenmarken";"K22200A9";1
479;"2024";-1;"Eigenmarken";"620326800";5
479;"2024";-1;"Eigenmarken";"EBCSRK010";1
479;"2024";-1;"Eigenmarken";"EBCDRC088";1
479;"2024";-1;"Eigenmarken";"VAL835019";2
479;"2024";-1;"Eigenmarken";"JT1851OUT01";2
479;"2024";-1;"Eigenmarken";"620337100";17
479;"2024";-1;"Eigenmarken";"TA09";3
479;"2024";-1;"Eigenmarken";"FT05";7
479;"2024";-1;"Eigenmarken";"3187000900";5
479;"2024";-1;"Eigenmarken";"623362200";4
479;"2024";-1;"Eigenmarken";"624346100";1
479;"2024";-1;"Eigenmarken";"MI07";3
479;"2024";-1;"Eigenmarken";"VW31";3
479;"2024";-1;"Eigenmarken";"CKFD125X00";2
479;"2024";-1;"Eigenmarken";"6233222006";5
479;"2024";-1;"Eigenmarken";"84257721";14
479;"2024";-1;"Eigenmarken";"3400700601R";4
479;"2024";-1;"Eigenmarken";"3400700543R";4
479;"2024";-1;"Eigenmarken";"3400700489R";1
479;"2024";-1;"Eigenmarken";"KT6879";1
479;"2024";-1;"Eigenmarken";"TQSK0253";5
479;"2024";-1;"Eigenmarken";"901654";10
479;"2024";-1;"Eigenmarken";"SL2DS9064";3
479;"2024";-1;"Eigenmarken";"014VAG006";3
479;"2024";-1;"Eigenmarken";"623355309";1
479;"2024";-1;"Eigenmarken";"KT8460";3
479;"2024";-1;"Eigenmarken";"1609063380";3
479;"2024";-1;"Eigenmarken";"NS02";7
479;"2024";-1;"Eigenmarken";"OP15";9
479;"2024";-1;"Eigenmarken";"TY02";4
479;"2024";-1;"Eigenmarken";"VW73";1
479;"2024";-1;"Eigenmarken";"MM17";18
479;"2024";-1;"Eigenmarken";"MZ14";4
479;"2024";-1;"Eigenmarken";"CH03";7
479;"2024";-1;"Eigenmarken";"CKNS149X00";4
479;"2024";-1;"Eigenmarken";"CKVW102X00";1
479;"2024";-1;"Eigenmarken";"WA1200CKT00";7
479;"2024";-1;"Eigenmarken";"HY19";1
479;"2024";-1;"Eigenmarken";"3400136000";2
479;"2024";-1;"Eigenmarken";"46345768";3
479;"2024";-1;"Eigenmarken";"46341428";2
479;"2024";-1;"Eigenmarken";"TQSK0197";1
479;"2024";-1;"Eigenmarken";"901510";1
479;"2024";-1;"Eigenmarken";"821183";1
479;"2024";-1;"Eigenmarken";"014CHE001";3
479;"2024";-1;"Eigenmarken";"2290601099OUT03";2
479;"2024";-1;"Eigenmarken";"2290601099OUT04";2
479;"2024";-1;"Eigenmarken";"VAL837086OUT02";3
479;"2024";-1;"Eigenmarken";"3000951689";44
479;"2024";-1;"Eigenmarken";"EBCSRK110";1
479;"2024";-1;"Eigenmarken";"628319500";2
479;"2024";-1;"Eigenmarken";"VW17";1
479;"2024";-1;"Eigenmarken";"HN13";3
479;"2024";-1;"Eigenmarken";"CKOP122X00";5
479;"2024";-1;"Eigenmarken";"3400700467R";1
479;"2024";-1;"Eigenmarken";"3400700372R";2
479;"2024";-1;"Eigenmarken";"3400710064R";2
479;"2024";-1;"Eigenmarken";"SL3DS0810";3
479;"2024";-1;"Eigenmarken";"014KF851";2
479;"2024";-1;"Eigenmarken";"014KIA001";2
479;"2024";-1;"Eigenmarken";"VAL786005";1
479;"2024";-1;"Eigenmarken";"2465643";9
479;"2024";-1;"Eigenmarken";"2289000280OUT02";2
479;"2024";-1;"Eigenmarken";"EBCSRK038";6
479;"2024";-1;"Eigenmarken";"40024";1
479;"2024";-1;"Eigenmarken";"CKNS110X00";5
479;"2024";-1;"Eigenmarken";"618312500";2
479;"2024";-1;"Eigenmarken";"302051409R";16
479;"2024";-1;"Eigenmarken";"SL3DS1253";1
479;"2024";-1;"Eigenmarken";"SWT307";5
479;"2024";-1;"Eigenmarken";"KT036";2
479;"2024";-1;"Eigenmarken";"623353400OUT03";1
479;"2024";-1;"Eigenmarken";"VAL834397";1
479;"2024";-1;"Eigenmarken";"JT16391083OUT06";1
479;"2024";-1;"Eigenmarken";"SZ04";1
479;"2024";-1;"Eigenmarken";"900036";2
479;"2024";-1;"Eigenmarken";"KT90464";4
479;"2024";-1;"Eigenmarken";"827582";1
479;"2024";-1;"Eigenmarken";"FC71776594";1
479;"2024";-1;"Eigenmarken";"CA01";2
479;"2024";-1;"Eigenmarken";"3400700563";3
479;"2024";-1;"Eigenmarken";"620089200OUT01";1
479;"2024";-1;"Eigenmarken";"TQSK0033";3
479;"2024";-1;"Eigenmarken";"EBCDRC268";1
479;"2024";-1;"Eigenmarken";"VAL834537OUT01";2
479;"2024";-1;"Eigenmarken";"EBCSRC126";1
479;"2024";-1;"Eigenmarken";"EBCSRK124";1
479;"2024";-1;"Eigenmarken";"CKFD118X00";1
479;"2024";-1;"Eigenmarken";"CT11";2
479;"2024";-1;"Eigenmarken";"7711497160";1
479;"2024";-1;"Eigenmarken";"VAL826729OUT04";1
479;"2024";-1;"Eigenmarken";"624355100OUT01";1
479;"2024";-1;"Eigenmarken";"VW30F";3
479;"2024";-1;"Eigenmarken";"901605";1
479;"2024";-1;"Eigenmarken";"7701477758";3
479;"2024";-1;"Eigenmarken";"KY104";1
479;"2024";-1;"Eigenmarken";"2290601098OUT03";1
479;"2024";-1;"Eigenmarken";"VAL835051";3
479;"2024";-1;"Eigenmarken";"623363600";1
479;"2024";-1;"Eigenmarken";"600004700OUT02";1
479;"2024";-1;"Eigenmarken";"TQSK0028";3
479;"2024";-1;"Eigenmarken";"0B5141030F";3
479;"2024";-1;"Eigenmarken";"HY15";1
479;"2024";-1;"Eigenmarken";"624315810OUT03";1
479;"2024";-1;"Eigenmarken";"VAL834177OUT04";1
479;"2024";-1;"Eigenmarken";"HN07";1
479;"2024";-1;"Eigenmarken";"MM13";1
479;"2024";-1;"Eigenmarken";"BM17";1
479;"2024";-1;"Eigenmarken";"014KT330";1
479;"2024";-1;"Eigenmarken";"WCL048";18
479;"2024";-1;"Eigenmarken";"WCL380";13
479;"2024";-1;"Eigenmarken";"623310200";1
479;"2024";-1;"Eigenmarken";"TY88";1
479;"2024";-1;"Eigenmarken";"TQSK0104";2
479;"2024";-1;"Eigenmarken";"VAL834177OUT02";1
479;"2024";-1;"Eigenmarken";"VAL834065OUT02";1
479;"2024";-1;"Eigenmarken";"WCL0305";22
479;"2024";-1;"Eigenmarken";"MM11";1
479;"2024";-1;"Eigenmarken";"619309400";1
479;"2024";-1;"Eigenmarken";"302055884R";14
479;"2024";-1;"Eigenmarken";"302188146R";1
479;"2024";-1;"Eigenmarken";"302050453R";24
479;"2024";-1;"Eigenmarken";"10528756";1
479;"2024";-1;"Eigenmarken";"J2000549";2
479;"2024";-1;"Eigenmarken";"J2001225";6
479;"2024";-1;"Eigenmarken";"J2001251";7
479;"2024";-1;"Eigenmarken";"J2002060";1
479;"2024";-1;"Eigenmarken";"J2008093";2
479;"2024";-1;"Eigenmarken";"I10891";1
479;"2024";-1;"Eigenmarken";"YB6773";1
479;"2024";-1;"Eigenmarken";"J2002511";12
479;"2024";-1;"Eigenmarken";"2994069";3
479;"2024";-1;"Eigenmarken";"J2002385";2
479;"2024";-1;"Eigenmarken";"J2003166";2
479;"2024";-1;"Eigenmarken";"J2008078";3
479;"2024";-1;"Eigenmarken";"J2000923";4
479;"2024";-1;"Eigenmarken";"J2000936";2
479;"2024";-1;"Eigenmarken";"J2001139";10
479;"2024";-1;"Eigenmarken";"I31230";1
479;"2024";-1;"Eigenmarken";"J2002123";2
479;"2024";-1;"Eigenmarken";"I03105";1
479;"2024";-1;"Eigenmarken";"I37530";1
479;"2024";-1;"Eigenmarken";"YB6734";1
479;"2024";-1;"Eigenmarken";"J2004040";3
479;"2024";-1;"Eigenmarken";"637723491";1
479;"2024";-1;"Eigenmarken";"K2051APA";4
479;"2024";-1;"Eigenmarken";"I00112";1
479;"2024";-1;"Eigenmarken";"10000128";2
479;"2024";-1;"Eigenmarken";"J2002059";2
479;"2024";-1;"Eigenmarken";"633440241";1
479;"2024";-1;"Eigenmarken";"J2000907";1
479;"2024";-1;"Eigenmarken";"J2001204";2
479;"2024";-1;"Eigenmarken";"A0002500900";5
479;"2024";-1;"Eigenmarken";"IV0626";1
479;"2024";-1;"Eigenmarken";"J2001195";1
479;"2024";-1;"Eigenmarken";"302052307R";6
479;"2024";-1;"Eigenmarken";"J2001316";5
479;"2024";-1;"Eigenmarken";"J2005093";2
479;"2024";-1;"Eigenmarken";"637592621";1
479;"2024";-1;"Eigenmarken";"I00111";1
479;"2024";-1;"Eigenmarken";"302050865R";2
479;"2024";-1;"Eigenmarken";"J2000821";4
479;"2024";-1;"Eigenmarken";"J2005056";2
479;"2024";-1;"Eigenmarken";"J2003055";1
479;"2024";-1;"Eigenmarken";"SL3DS1249";1
479;"2024";-1;"Eigenmarken";"I33140";1
479;"2024";-1;"Eigenmarken";"IV0269";1
479;"2024";-1;"Eigenmarken";"J2005203";1
479;"2024";-1;"Eigenmarken";"7701476934";1
479;"2024";-1;"Eigenmarken";"I21102";1
479;"2024";-1;"Eigenmarken";"WCL467";19
479;"2024";-1;"Eigenmarken";"WCL108";8
479;"2024";-1;"Eigenmarken";"WCL061";24
479;"2024";-1;"Eigenmarken";"SU2210067J00";4
479;"2024";-1;"Eigenmarken";"WCL300";24
479;"2024";-1;"Eigenmarken";"WCL407";12
479;"2024";-1;"Eigenmarken";"WCL047";31
479;"2024";-1;"Eigenmarken";"WCL0485";8
479;"2024";-1;"Eigenmarken";"WCL0491";11
479;"2024";-1;"Eigenmarken";"WCL356";11
479;"2024";-1;"Eigenmarken";"WCL115";22
479;"2024";-1;"Eigenmarken";"WCL128";4
479;"2024";-1;"Eigenmarken";"RE302054315R";6
479;"2024";-1;"Eigenmarken";"3400700601N";10
479;"2024";-1;"Eigenmarken";"3400710004N";7
479;"2024";-1;"Eigenmarken";"WCL0324";4
479;"2024";-1;"Eigenmarken";"WCL084";18
479;"2024";-1;"Eigenmarken";"WCL103";17
479;"2024";-1;"Eigenmarken";"WCL110";11
479;"2024";-1;"Eigenmarken";"WCL123";8
479;"2024";-1;"Eigenmarken";"WCL307";3
479;"2024";-1;"Eigenmarken";"WCL308";19
479;"2024";-1;"Eigenmarken";"WCL317";4
479;"2024";-1;"Eigenmarken";"WCL325";18
479;"2024";-1;"Eigenmarken";"WCL345";9
479;"2024";-1;"Eigenmarken";"WCL422";9
479;"2024";-1;"Eigenmarken";"WCL475";14
479;"2024";-1;"Eigenmarken";"TO3125005141";1
479;"2024";-1;"Eigenmarken";"WCL441";12
479;"2024";-1;"Eigenmarken";"WCL304";9
479;"2024";-1;"Eigenmarken";"3400700446N";7
479;"2024";-1;"Eigenmarken";"3400700463N";5
479;"2024";-1;"Eigenmarken";"WCL031";8
479;"2024";-1;"Eigenmarken";"WCL362";9
479;"2024";-1;"Eigenmarken";"PO0AM198142T";2
479;"2024";-1;"Eigenmarken";"RE302052223R";3
479;"2024";-1;"Eigenmarken";"RE302058324R";8
479;"2024";-1;"Eigenmarken";"3400700303N";1
479;"2024";-1;"Eigenmarken";"PO03L141015E";1
479;"2024";-1;"Eigenmarken";"3400127401N";9
479;"2024";-1;"Eigenmarken";"WCL015";4
479;"2024";-1;"Eigenmarken";"WCL0185";4
479;"2024";-1;"Eigenmarken";"WCL309";4
479;"2024";-1;"Eigenmarken";"HY4120024480";1
479;"2024";-1;"Eigenmarken";"PO0BH398029B";3
479;"2024";-1;"Eigenmarken";"RE306209536R";2
479;"2024";-1;"Eigenmarken";"4921804";3
479;"2024";-1;"Eigenmarken";"WCL424";5
479;"2024";-1;"Eigenmarken";"WCL477";4
479;"2024";-1;"Eigenmarken";"WCL0460";6
479;"2024";-1;"Eigenmarken";"WCL426";4
479;"2024";-1;"Eigenmarken";"R650001";2
479;"2024";-1;"Eigenmarken";"WCL0368";4
479;"2024";-1;"Eigenmarken";"WCL455";1
479;"2024";-1;"Eigenmarken";"835061";2
479;"2024";-1;"Eigenmarken";"3400700491N";3
479;"2024";-1;"Eigenmarken";"IV2994020";1
479;"2024";-1;"Eigenmarken";"MI2324A080";1
479;"2024";-1;"Eigenmarken";"WCL0481";2
479;"2024";-1;"Eigenmarken";"WCL0461";3
479;"2024";-1;"Eigenmarken";"3400700533N";1
479;"2024";-1;"Eigenmarken";"WCL417";4
479;"2024";-1;"Eigenmarken";"WCL0606";1
479;"2024";-1;"Eigenmarken";"KT6539";1
479;"2024";-1;"Eigenmarken";"WCL0462";4
479;"2024";-1;"Eigenmarken";"4920267";1
479;"2024";-1;"Eigenmarken";"305703721R";1
479;"2024";-1;"Eigenmarken";"SL2DS1210";2
479;"2024";-1;"Eigenmarken";"SL3DS1269";1
479;"2024";-1;"Eigenmarken";"TQSK0035";2
479;"2024";-1;"Eigenmarken";"TQSK0084";7
479;"2024";-1;"Eigenmarken";"TQSK0008";3
479;"2024";-1;"Eigenmarken";"TQSK0041";3
479;"2024";-1;"Eigenmarken";"TQSK0203";1
479;"2024";-1;"Eigenmarken";"WCL0136";44
479;"2024";-1;"Eigenmarken";"KT037A";191
479;"2024";-1;"Eigenmarken";"KT037VE";219
479;"2024";-1;"Eigenmarken";"KT262C";103
479;"2024";-1;"Eigenmarken";"KY027";115
479;"2024";-1;"Eigenmarken";"KECI09";115
479;"2024";-1;"Eigenmarken";"KT322C";151
479;"2024";-1;"Eigenmarken";"CKT318RB";191
479;"2024";-1;"Eigenmarken";"KH029A";76
479;"2024";-1;"Eigenmarken";"KT374";68
479;"2024";-1;"Eigenmarken";"KT440V";102
479;"2024";-1;"Eigenmarken";"KM024B";116
479;"2024";-1;"Eigenmarken";"KZ033";15
479;"2024";-1;"Eigenmarken";"KN171R";32
479;"2024";-1;"Eigenmarken";"KS002A";10
479;"2024";-1;"Eigenmarken";"KT331A";25
479;"2024";-1;"Eigenmarken";"KT382RA";26
479;"2024";-1;"Eigenmarken";"KZ052A";25
479;"2024";-1;"Eigenmarken";"KS056R";40
479;"2024";-1;"Eigenmarken";"KS036A";45
479;"2024";-1;"Eigenmarken";"KO004";5
479;"2024";-1;"Eigenmarken";"SL3DS0054";10
479;"2024";-1;"Eigenmarken";"014KIA002";9
479;"2024";-1;"Eigenmarken";"014NSK2148";8
479;"2024";-1;"Eigenmarken";"014FOR006";4
479;"2024";-1;"Eigenmarken";"014VAG001";10
479;"2024";-1;"Eigenmarken";"014KF466";1
479;"2024";-1;"Eigenmarken";"602000500";2
479;"2024";-1;"Eigenmarken";"302057116R";33
479;"2024";-1;"Eigenmarken";"04L141015G";13
479;"2024";-1;"Eigenmarken";"0BH398029C";43
479;"2024";-1;"Eigenmarken";"2240078K01";2
479;"2024";-1;"Eigenmarken";"600001700OUT06";2
479;"2024";-1;"Eigenmarken";"0CK141030N";6
479;"2024";-1;"Eigenmarken";"500055538";9
479;"2024";-1;"Eigenmarken";"2290601098OUT02";1
479;"2024";-1;"Eigenmarken";"42582492";7
479;"2024";-1;"Eigenmarken";"TY72";24
479;"2024";-1;"Eigenmarken";"CKTY149X00";9
479;"2024";-1;"Eigenmarken";"622337400";17
