GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);Schaeffler LuK;VALEO;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BLUE PRINT;EXEDY;WESTLAKE;RYMEC;SACHS
479;Kupplungssatz;PY1216460;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;Q0003231V012000000;4;0,0019;0;0;0;1;0;0;0;0;0;1
479;Kupplungssatz;Q0003231V016000000;1;0,0005;0;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;Q0009855V001000000;7;0,0034;0;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;Q0009856V001000000;3;0,0014;0;0;0;1;0;0;0;0;0;1
479;Kupplungssatz;QKT1419AF;2;0,001;1;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;QKT1769AF;1;0,0005;1;1;0;0;1;0;1;1;1;0
479;Kupplungssatz;QKT4821AF;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;QKT742AF;1;0,0005;1;0;0;0;0;0;0;1;1;0
479;Kupplungssatz;QME531330;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;QME538047;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;R1020074;1;0,0005;0;1;0;1;1;0;1;1;1;1
479;Kupplungssatz;R1520112;1;0,0005;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;R2A116410A;9;0,0043;1;1;0;1;1;0;0;0;0;1
479;Kupplungssatz;R2A216460B;1;0,0005;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;R325MK;1;0,0005;1;0;0;0;0;1;0;1;0;0
479;Kupplungssatz;RCS20038;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;RCT40751S;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;RE302050453R;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RE302052617R;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RE302054956R;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RE302057302R;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RE302058324R;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RE305703721R;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RE306206219R;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RF1316410A;1;0,0005;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;RF2916410A;2;0,001;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;RF2916460;3;0,0014;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;RF3016460A;3;0,0014;0;0;0;1;0;1;0;0;1;1
479;Kupplungssatz;RF3016460B;6;0,0029;1;1;0;1;0;1;0;0;1;1
479;Kupplungssatz;RF3016610A;4;0,0019;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;RF3016610B;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;RM2S617540BG;1;0,0005;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;RM2S617C623BA;1;0,0005;0;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;RM2T147540AH;1;0,0005;1;0;1;0;1;1;1;1;1;1
479;Kupplungssatz;RM2T147540CK;1;0,0005;1;1;1;1;1;1;1;0;1;1
479;Kupplungssatz;RM3C117540EA;1;0,0005;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;RM3M517540LD;2;0,001;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;RMC1BG7540DD;4;0,0019;1;1;1;0;1;1;1;1;1;1
479;Kupplungssatz;RMCDF3007;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3008;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3010;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3011;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3018;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3021;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3024;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3025;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3026;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3029;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3030;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3031;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3035;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3038;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3041;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3043;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3044;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3047;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3054;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCDF3056;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RMCM5G7540KC;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;RMDS7G7540BB;1;0,0005;1;1;0;0;0;0;0;1;1;1
479;Kupplungssatz;RN302054315R;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RN302054452R;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RN302054956R;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RN302057505R;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RNK2057;1;0,0005;0;1;1;1;1;1;1;1;0;1
479;Kupplungssatz;RYMJT1051;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT1650029;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT1652052;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT1874;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT6541;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT67811083;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT7362;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT7511;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;RYMJT9557;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S200I54;2;0,001;0;1;0;1;1;1;0;0;0;0
479;Kupplungssatz;S2290601015;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S2290601102;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S2290601106;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S2290601108;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S2290601143;8;0,0039;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S2290601176;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000167001;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000202002;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000556101;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000836701;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950017;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950098;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950099;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950100;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950115;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950734;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950870;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000950975;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951051;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951554;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951560;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951561;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951585;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951591;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951602;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951670;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000951692;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000970069;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000970073;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000970113;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000970145;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000970146;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000990018;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000990131;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000990221;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000990353;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000990490;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000990587;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3000990615;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S3400700448;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;S4142123010;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;S55016410;6;0,0029;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;S55116460;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;SA2290601009;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SA3000950090;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SA3000951610;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SA3000954416;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SA3000970069;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SA3000970148;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SA3000990580;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SAC3000990550;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SCKY121R;2;0,001;0;1;0;1;1;0;0;0;0;0
479;Kupplungssatz;SF1001;7;0,0034;0;0;0;0;1;1;0;0;1;0
479;Kupplungssatz;SF1002;3;0,0014;0;0;0;0;1;0;0;0;1;0
479;Kupplungssatz;SF1010;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1011;1;0,0005;0;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;SF1012012;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1014;5;0,0024;0;0;0;0;1;1;0;0;1;0
479;Kupplungssatz;SF1017017;3;0,0014;0;0;0;0;1;1;0;0;1;0
479;Kupplungssatz;SF1023014;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1026;3;0,0014;0;0;0;0;0;1;0;0;1;0
479;Kupplungssatz;SF10411083;3;0,0014;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1043;3;0,0014;0;0;0;0;1;0;0;0;1;0
479;Kupplungssatz;SF1043017;2;0,001;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1046;6;0,0029;0;0;0;0;1;1;0;0;1;0
479;Kupplungssatz;SF1054;2;0,001;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1059046;2;0,001;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1063014;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1065;2;0,001;0;0;0;0;1;0;0;0;1;0
479;Kupplungssatz;SF1069;5;0,0024;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1071;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1071056;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF10731071;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1075;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF10781069;3;0,0014;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1080037;2;0,001;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1081;1;0,0005;0;0;0;0;1;0;0;0;1;0
479;Kupplungssatz;SF1081052;11;0,0053;0;0;0;0;1;0;0;0;1;0
479;Kupplungssatz;SF10814828;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SF1083046;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SF1092;1;0,0005;0;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;SH0116410;11;0,0053;1;0;0;1;1;1;0;0;1;1
479;Kupplungssatz;SH0216460A;1;0,0005;1;0;0;1;0;1;0;0;1;1
479;Kupplungssatz;SH0316460A;2;0,001;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;SHY116460;1;0,0005;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;SHY216460;1;0,0005;1;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;SL2DS9005;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;SL2DS9037;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL3DS0044;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL3DS0054;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL3DS0284;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;SL3DS0957;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;SL3DS0969;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL3DS1133;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL3DS1139;1;0,0005;0;0;0;1;0;1;0;0;0;0
479;Kupplungssatz;SL3DS1288;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL3DS9063;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL4DS1005;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;SL4DS1295;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;SL4DS1310;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;SL4DS1334;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL4DS1334SLI;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL4DS1335;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SL4DS1335SLI;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SP02983;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;SRK040;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SRK080;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SRK085;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SSS2005;1;0,0005;1;1;0;0;1;1;1;0;0;0
479;Kupplungssatz;STC4561;3;0,0014;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;STC4613;5;0,0024;1;1;1;1;0;1;1;1;1;0
479;Kupplungssatz;STC4763;6;0,0029;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;STC8358;3;0,0014;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;STC9197;4;0,0019;1;1;0;1;0;1;0;1;1;0
479;Kupplungssatz;SU001A0454;1;0,0005;1;1;1;1;0;1;0;1;1;1
479;Kupplungssatz;SU001A0723;2;0,001;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;SU001A4130;4;0,0019;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;SU001A4878;44;0,0212;1;1;1;0;0;0;1;0;1;1
479;Kupplungssatz;SU001A5023;2;0,001;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;SU001A5449;5;0,0024;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;SU001A6397;2;0,001;1;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;SU001A8021;4;0,0019;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;SU001A8622;2;0,001;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;SU001A8971;3;0,0014;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;SU001B3806;2;0,001;0;1;0;0;0;0;0;0;1;0
479;Kupplungssatz;SU00300799;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SWT307;2;0,001;0;0;0;1;1;1;0;1;1;0
479;Kupplungssatz;SWT307AISIN;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;SZK2007;2;0,001;1;1;1;0;0;1;1;0;0;0
479;Kupplungssatz;SZK2009;29;0,014;1;1;1;0;1;1;1;1;1;1
479;Kupplungssatz;SZK2011;6;0,0029;0;1;1;1;1;1;1;0;1;0
479;Kupplungssatz;SZK2012;37;0,0178;0;0;1;1;1;1;1;1;1;0
479;Kupplungssatz;SZK2013;1;0,0005;0;0;1;1;1;1;1;0;1;0
479;Kupplungssatz;SZK2015;27;0,013;0;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;SZK2016;13;0,0063;0;1;1;1;1;1;1;0;1;0
479;Kupplungssatz;SZK2028;2;0,001;0;0;0;1;1;1;1;0;1;0
479;Kupplungssatz;SZK2042;1;0,0005;1;0;1;0;1;1;1;0;0;0
479;Kupplungssatz;SZK2046;3;0,0014;1;0;1;1;0;1;1;0;0;0
479;Kupplungssatz;SZK2047;9;0,0043;1;1;1;0;1;1;1;0;0;0
479;Kupplungssatz;SZK2049;1;0,0005;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;SZK2054;31;0,015;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;SZK2063;3;0,0014;0;0;1;1;1;1;1;0;1;0
479;Kupplungssatz;SZK2070;1;0,0005;0;0;0;1;0;1;1;0;0;0
479;Kupplungssatz;SZK2071;1;0,0005;0;1;1;0;1;0;1;0;0;0
479;Kupplungssatz;SZK2082;7;0,0034;1;0;1;0;1;0;1;0;1;0
479;Kupplungssatz;SZK2095;9;0,0043;1;0;0;0;0;0;1;0;1;0
479;Kupplungssatz;SZK2103;1;0,0005;1;0;0;1;1;0;1;0;0;0
479;Kupplungssatz;SZS2050;2;0,001;1;0;0;0;1;1;1;0;1;1
479;Kupplungssatz;SZS2051;3;0,0014;0;1;1;1;1;1;1;0;1;1
479;Kupplungssatz;SZS2053;4;0,0019;1;0;1;0;1;1;1;0;1;1
479;Kupplungssatz;TI358771752579;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TO312100K190;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TQSK0105;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK106;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK200;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK206;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK211;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK212;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK215;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK229;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK236;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TRWMSK243;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;TYK2021;4;0,0019;0;0;0;1;1;1;1;1;1;0
479;Kupplungssatz;TYK2070;2;0,001;0;1;0;1;1;0;1;0;0;0
479;Kupplungssatz;TYK2074;1;0,0005;0;0;0;1;1;0;1;0;1;0
479;Kupplungssatz;TYK2091;4;0,0019;1;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;TYK2097;2;0,001;0;1;1;1;1;1;1;0;1;0
479;Kupplungssatz;TYK2108;5;0,0024;0;0;1;1;1;1;1;0;1;0
479;Kupplungssatz;TYK2117;1;0,0005;0;0;0;1;1;0;1;1;1;0
479;Kupplungssatz;TYK2127;1;0,0005;0;0;1;1;1;1;1;0;1;0
479;Kupplungssatz;TYK2128;2;0,001;0;0;0;1;0;1;1;1;1;0
479;Kupplungssatz;TYK2145;5;0,0024;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;TYK2151;11;0,0053;0;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;TYK2156;2;0,001;0;0;1;1;1;1;1;0;1;0
479;Kupplungssatz;TYK2197;2;0,001;0;0;1;1;1;1;1;0;0;0
479;Kupplungssatz;TYK2201;1;0,0005;0;0;1;1;1;1;1;1;0;0
479;Kupplungssatz;TYK2219;2;0,001;0;0;0;1;1;1;1;1;1;0
479;Kupplungssatz;TYK2227;8;0,0039;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;TYK2229;1;0,0005;0;0;0;0;1;1;1;0;1;0
479;Kupplungssatz;TYK2234;1;0,0005;0;1;1;1;1;1;1;0;1;0
479;Kupplungssatz;TYK2237;2;0,001;1;1;1;1;1;1;1;0;1;0
479;Kupplungssatz;TYK2238;1;0,0005;0;0;1;1;1;1;1;0;0;0
479;Kupplungssatz;TYK2243;11;0,0053;0;1;1;1;1;1;1;1;1;0
479;Kupplungssatz;TYK2252;2;0,001;0;0;1;1;1;1;1;1;1;0
479;Kupplungssatz;TYK2253;4;0,0019;0;1;1;1;1;1;1;0;0;0
479;Kupplungssatz;TYK2255;1;0,0005;0;1;1;1;1;0;1;0;1;0
479;Kupplungssatz;TYK2263;1;0,0005;0;1;1;0;1;1;1;0;1;0
479;Kupplungssatz;TYK2285;1;0,0005;0;0;1;0;1;1;1;0;0;0
479;Kupplungssatz;TYK2294;2;0,001;1;1;1;1;1;0;1;0;1;0
479;Kupplungssatz;TYK2306;3;0,0014;1;0;1;0;0;0;1;0;1;1
479;Kupplungssatz;TYK2308;2;0,001;0;1;1;1;1;0;1;1;1;0
479;Kupplungssatz;TYS2235;2;0,001;1;1;1;0;1;1;1;1;1;1
479;Kupplungssatz;TYS2236;3;0,0014;0;1;1;0;1;1;1;0;1;0
479;Kupplungssatz;TYS2329;3;0,0014;0;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;U86068VDP002FILECOREWINDOWSNETHOMEUIB72205TIRETECHDESKTOP20260529082655DIDAC2PROD;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;UQB000380;1;0,0005;1;0;0;0;1;0;0;0;1;0
479;Kupplungssatz;UQB100941;1;0,0005;0;1;0;1;0;1;0;0;1;0
479;Kupplungssatz;UQB500020;1;0,0005;0;0;0;0;0;1;0;0;1;1
479;Kupplungssatz;UQB500040;1;0,0005;0;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;URB500040;3;0,0014;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;URB500070;49;0,0236;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;URB500080;1;0,0005;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;UUB000010;1;0,0005;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;UUB000070;2;0,001;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;V14829279;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V821301;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V826343;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V826818;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V828075;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V828577;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V832086;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V832160;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V832404;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V832451;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V832740;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V834097;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V834489;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V837397;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V837431;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V837454;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;V837563;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL003495;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL009141;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786014;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786019;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786022;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786030;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786032;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786034;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786035;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786047;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786073;6;0,0029;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786076;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786077;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786078;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;VAL786080;1;0,0005;0;0;0;0;0;0;0;0;0;0
