GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;LEMF?RDER;METZGER AUTOTEILE;MAGNETI MARELLI;FEBI BILSTEIN;MAXGEAR;DOGA;ELECTRIC LIFE;Ac Rolcar;VAN WEZEL
1561;Fensterheber;0331261;3;0,0084;0;0;1;0;1;0;1;0;0;1
1561;Fensterheber;0331262;1;0,0028;0;0;1;0;1;0;1;0;0;1
1561;Fensterheber;0332261;11;0,0307;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0332262;3;0,0084;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0332263;16;0,0447;0;0;1;1;0;1;0;1;1;1
1561;Fensterheber;0332263VWA;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0332264;3;0,0084;0;0;1;1;0;1;0;1;1;1
1561;Fensterheber;0332265;15;0,0419;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0332266;1;0,0028;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0336263;6;0,0168;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0336264;8;0,0223;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;034152;1;0,0028;0;0;0;0;0;0;0;0;1;0
1561;Fensterheber;0342261;5;0,014;0;0;1;0;0;1;1;0;0;1
1561;Fensterheber;0342262;1;0,0028;0;0;1;0;0;1;1;0;0;1
1561;Fensterheber;034227;2;0,0056;0;0;0;1;0;0;0;1;1;0
1561;Fensterheber;0346263;1;0,0028;0;0;0;0;0;0;1;1;0;1
1561;Fensterheber;034772;1;0,0028;1;0;1;0;0;1;1;0;1;1
1561;Fensterheber;034773;5;0,014;1;0;1;0;0;1;1;0;1;1
1561;Fensterheber;0377261;7;0,0195;0;0;0;0;0;0;1;0;0;1
1561;Fensterheber;0377262;2;0,0056;0;0;0;0;0;0;1;0;0;1
1561;Fensterheber;0378265;5;0,014;0;0;1;0;1;0;1;1;0;1
1561;Fensterheber;0378266;6;0,0168;0;0;1;0;1;0;1;1;0;1
1561;Fensterheber;0379261;7;0,0195;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0379262;4;0,0112;0;0;1;0;0;0;1;1;0;1
1561;Fensterheber;0410038006;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038018;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038055;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038092;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038158;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038289;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038296;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038306;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038307;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038311;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038324;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038326;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038328;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038351;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038363;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038384;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038502;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0410038559;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;044749;4;0,0112;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;044750;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;04650646265;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;04655836262;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0502261;11;0,0307;0;0;1;0;0;1;1;0;0;1
1561;Fensterheber;0502261VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0502262;9;0,0251;0;0;1;0;0;1;1;0;0;1
1561;Fensterheber;0506263;5;0,014;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0506264;1;0,0028;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;05179756;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;05199070;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;053008080;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;05501101;1;0,0028;0;0;1;1;0;0;1;1;0;1
1561;Fensterheber;05501105;1;0,0028;0;0;1;0;0;0;1;0;0;0
1561;Fensterheber;0550261;1;0,0028;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;0550262;1;0,0028;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;0550262VWA;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0550265;1;0,0028;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;05521801;1;0,0028;0;0;0;1;0;0;0;1;0;1
1561;Fensterheber;05521804;1;0,0028;0;0;0;0;0;0;1;0;1;0
1561;Fensterheber;059107057;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;060174;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;060175;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0617261;1;0,0028;0;0;1;0;0;1;1;0;0;1
1561;Fensterheber;0618261;1;0,0028;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;0618263;3;0,0084;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;06256676;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0628261;2;0,0056;0;0;0;1;1;0;1;1;1;1
1561;Fensterheber;0628263;10;0,0279;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0628264;8;0,0223;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0628265;9;0,0251;0;0;1;0;0;0;1;1;0;1
1561;Fensterheber;0628266;5;0,014;0;0;1;0;0;0;1;1;0;1
1561;Fensterheber;0633261;2;0,0056;0;0;1;0;1;0;1;0;0;1
1561;Fensterheber;0633262;1;0,0028;0;0;1;0;1;0;1;0;0;1
1561;Fensterheber;0633265;13;0,0363;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0633266;5;0,014;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0639261;9;0,0251;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0639262;6;0,0168;0;0;1;1;1;0;1;0;1;1
1561;Fensterheber;0639263;4;0,0112;1;0;1;0;1;0;1;0;1;1
1561;Fensterheber;0639264;2;0,0056;1;0;1;0;1;0;1;0;1;1
1561;Fensterheber;0640265;4;0,0112;0;0;1;0;1;1;1;0;1;1
1561;Fensterheber;0640266;6;0,0168;0;0;1;0;1;1;1;0;1;1
1561;Fensterheber;0642261;1;0,0028;0;0;0;0;0;0;1;0;0;1
1561;Fensterheber;06438373;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0646261;6;0,0168;0;0;1;1;0;0;1;1;1;1
1561;Fensterheber;0646262;2;0,0056;0;0;1;1;0;0;0;1;1;1
1561;Fensterheber;0646263;2;0,0056;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;0646265;6;0,0168;0;0;1;1;0;0;1;1;1;1
1561;Fensterheber;0646265VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0646265VWA;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0646266;11;0,0307;0;0;1;1;0;1;1;1;1;1
1561;Fensterheber;0646267;3;0,0084;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0646268;4;0,0112;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0647261;1;0,0028;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;0647262;1;0,0028;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;0647264;1;0,0028;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;0648265;7;0,0195;0;0;1;0;0;0;1;0;1;1
1561;Fensterheber;0655263;6;0,0168;0;0;1;0;0;1;1;0;1;1
1561;Fensterheber;0655264;5;0,014;0;0;1;0;0;1;1;0;1;1
1561;Fensterheber;0655264VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0657261;1;0,0028;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0657262;1;0,0028;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0657263;13;0,0363;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;0657263VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0657264;23;0,0642;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0657264VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0657268;3;0,0084;0;0;1;0;1;0;0;0;0;1
1561;Fensterheber;0670261;2;0,0056;0;0;1;0;1;0;0;1;0;1
1561;Fensterheber;0670262;1;0,0028;0;0;1;0;1;0;0;1;0;1
1561;Fensterheber;0672261;2;0,0056;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;0678263;2;0,0056;0;0;0;0;1;0;1;1;0;1
1561;Fensterheber;0680261;3;0,0084;0;0;1;1;0;1;0;1;1;1
1561;Fensterheber;0680263;6;0,0168;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0680264;1;0,0028;0;0;1;1;1;1;0;1;1;1
1561;Fensterheber;0682261;3;0,0084;0;0;1;0;0;0;1;0;0;1
1561;Fensterheber;0682262;1;0,0028;0;0;1;0;0;0;1;0;0;1
1561;Fensterheber;0685261;5;0,014;0;0;1;0;1;0;1;0;1;1
1561;Fensterheber;0685263;1;0,0028;0;0;1;0;1;1;0;0;1;1
1561;Fensterheber;0685266;1;0,0028;0;0;1;1;1;1;1;1;1;1
1561;Fensterheber;07190510;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0754080912813;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;077844;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;077850;5;0,014;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;077851;7;0,0195;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0903261;6;0,0168;0;0;1;1;0;1;1;1;1;1
1561;Fensterheber;0903262;1;0,0028;0;0;1;1;0;1;1;1;1;1
1561;Fensterheber;0903265;3;0,0084;0;0;1;0;0;0;1;1;0;1
1561;Fensterheber;0903266;1;0,0028;0;0;1;0;0;0;1;1;0;1
1561;Fensterheber;0903266VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0905261;1;0,0028;0;0;0;1;0;0;0;1;0;1
1561;Fensterheber;0905263;6;0,0168;0;0;0;0;0;0;1;0;0;1
1561;Fensterheber;0905264;1;0,0028;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;0910261;2;0,0056;0;0;1;1;1;0;1;1;1;1
1561;Fensterheber;0910262;1;0,0028;0;0;1;1;1;0;1;1;1;1
1561;Fensterheber;0910680263;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0910680264;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0914380261;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0915776261;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0925261;1;0,0028;0;0;1;1;0;1;0;1;1;1
1561;Fensterheber;0925262;2;0,0056;0;0;1;1;0;1;0;1;1;1
1561;Fensterheber;0929263;1;0,0028;0;0;1;0;0;0;0;0;0;1
1561;Fensterheber;0945261;2;0,0056;0;0;0;1;0;0;1;1;1;1
1561;Fensterheber;0947232;3;0,0084;0;0;1;0;0;0;1;1;1;1
1561;Fensterheber;0947261;1;0,0028;0;0;1;1;0;0;1;1;1;1
1561;Fensterheber;0956267;1;0,0028;0;0;0;0;0;0;0;0;1;1
1561;Fensterheber;0963261;7;0,0195;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0963261VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0963262;1;0,0028;0;0;1;0;0;0;0;1;0;1
1561;Fensterheber;0975261;2;0,0056;0;0;1;1;0;0;1;1;0;1
1561;Fensterheber;0975262;1;0,0028;0;0;1;1;0;0;1;1;0;1
1561;Fensterheber;0981261;8;0,0223;0;0;0;1;0;1;1;1;1;1
1561;Fensterheber;0981262;3;0,0084;0;0;0;1;0;1;1;1;1;1
1561;Fensterheber;0981262VAN;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;0981263;1;0,0028;0;0;0;0;0;0;1;1;0;1
1561;Fensterheber;0982261;1;0,0028;0;0;0;0;0;0;0;1;0;1
1561;Fensterheber;0982262;1;0,0028;0;0;0;0;0;0;0;1;0;1
1561;Fensterheber;0K30C59560B;1;0,0028;1;1;0;1;0;0;0;0;1;0
1561;Fensterheber;100001;1;0,0028;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;100002;2;0,0056;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;100007;2;0,0056;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100008;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100013;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100021;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100025;2;0,0056;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100025510;1;0,0028;0;0;1;0;0;1;0;0;0;0
1561;Fensterheber;100064;1;0,0028;1;1;1;1;0;1;1;1;0;0
1561;Fensterheber;1000654;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;100071;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100072;2;0,0056;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100074;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100075;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100077;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100095;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;100132;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;100151;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100152;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100225;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100229;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100231;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;10026551;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;100285;2;0,0056;1;1;1;1;0;1;1;0;1;0
1561;Fensterheber;100286;1;0,0028;1;1;1;1;0;1;1;0;1;0
1561;Fensterheber;100301;2;0,0056;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;100302;1;0,0028;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;100303;3;0,0084;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;100305;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100306;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;1003241297;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;100333;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;100432575;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;100438;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100492;2;0,0056;0;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100493;1;0,0028;1;1;0;0;1;1;1;1;0;0
1561;Fensterheber;100511;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;100512;1;0,0028;1;1;0;0;0;0;1;1;1;0
1561;Fensterheber;100551;3;0,0084;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;100556;1;0,0028;1;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100558;1;0,0028;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;100589;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100591;4;0,0112;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100592;2;0,0056;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100595;5;0,014;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;100596;6;0,0168;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;100621;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100624;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;100637;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;100639;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100679;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100695;4;0,0112;0;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100696;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100697;2;0,0056;1;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100698;1;0,0028;1;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100715;2;0,0056;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;100731;1;0,0028;1;1;0;0;0;0;1;0;0;0
1561;Fensterheber;100765;3;0,0084;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100766;3;0,0084;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100767;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100791;4;0,0112;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100793;1;0,0028;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;1007966;2;0,0056;0;0;0;1;0;0;1;1;0;0
1561;Fensterheber;100797;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100799;3;0,0084;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100800;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100803;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100805;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100806;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100807;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100808;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100809;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;100833;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;10083533;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;100837;3;0,0084;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;100838;1;0,0028;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;100844;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100845;3;0,0084;1;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100846;2;0,0056;1;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100848;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;100853;2;0,0056;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;100855;2;0,0056;1;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100856;1;0,0028;1;1;0;1;1;1;1;1;1;0
1561;Fensterheber;100863;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;100874;1;0,0028;1;1;1;0;1;0;1;0;0;0
1561;Fensterheber;100925;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;10098107;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101017;2;0,0056;1;1;1;1;1;1;1;1;0;0
1561;Fensterheber;101029;1;0,0028;0;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101033;2;0,0056;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;10106514;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10106680;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10106705;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10106721;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10106740;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10106756;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10106830;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101069;3;0,0084;1;1;0;1;0;0;1;1;1;0
1561;Fensterheber;10106937;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10107023;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10107051;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10107462;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10107668;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10108215;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10108957;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10109162;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10109476;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10109484;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10109512;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101122;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101129;5;0,014;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101130;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101153;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101170;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;101187;1;0,0028;1;1;1;1;0;1;1;1;0;0
1561;Fensterheber;10125668;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101262;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101280;1;0,0028;1;1;0;1;0;1;1;1;1;0
1561;Fensterheber;101295;1;0,0028;1;1;0;0;0;0;1;1;0;0
1561;Fensterheber;101307;2;0,0056;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101345;1;0,0028;0;1;0;0;0;0;1;1;1;0
1561;Fensterheber;101377;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101378;5;0,014;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101389;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;101403;4;0,0112;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101404;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101434;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;10146296;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101463;5;0,014;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;10146328;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101464;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101482;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101491;2;0,0056;1;1;0;1;0;0;1;1;0;0
1561;Fensterheber;101494;2;0,0056;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101496;3;0,0084;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;10150232;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101555;8;0,0223;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;101556;2;0,0056;1;1;1;1;0;0;1;1;0;0
1561;Fensterheber;101581;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;10158715;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10160102;1;0,0028;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;10160315;2;0,0056;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;101635;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101636;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101683;1;0,0028;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101697;1;0,0028;0;1;1;1;1;1;1;1;1;0
1561;Fensterheber;101700;1;0,0028;1;1;1;1;1;0;1;1;1;0
1561;Fensterheber;101709;2;0,0056;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;101710;4;0,0112;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;101730;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;101738;1;0,0028;0;1;1;1;0;1;1;1;0;0
1561;Fensterheber;101741;1;0,0028;0;1;1;1;1;0;1;1;1;0
1561;Fensterheber;101756;1;0,0028;1;1;0;0;1;1;1;1;1;0
1561;Fensterheber;101773;1;0,0028;1;1;1;1;0;0;1;1;1;0
1561;Fensterheber;10181;1;0,0028;0;0;1;1;0;0;0;0;0;0
1561;Fensterheber;101813;2;0,0056;1;1;1;1;0;1;1;1;1;0
1561;Fensterheber;101826;1;0,0028;1;1;1;0;0;1;1;0;1;0
1561;Fensterheber;101949;1;0,0028;0;1;0;1;0;0;1;1;1;0
1561;Fensterheber;101977;1;0,0028;1;1;0;0;0;0;1;1;0;0
1561;Fensterheber;101983;1;0,0028;0;0;1;0;0;0;1;1;0;0
1561;Fensterheber;102036;1;0,0028;1;1;1;1;1;1;1;1;1;0
1561;Fensterheber;102169;1;0,0028;0;1;1;1;0;1;1;1;1;0
1561;Fensterheber;1021998;1;0,0028;0;1;0;1;0;1;1;1;1;1
1561;Fensterheber;102213;1;0,0028;0;1;1;1;0;0;1;0;0;0
1561;Fensterheber;102214;1;0,0028;0;1;1;1;0;0;1;0;0;0
1561;Fensterheber;102221;1;0,0028;0;1;1;1;0;0;1;0;0;0
1561;Fensterheber;102222;1;0,0028;0;1;1;1;0;1;1;0;0;0
1561;Fensterheber;102235;1;0,0028;0;1;1;1;1;1;1;0;0;0
1561;Fensterheber;102288;1;0,0028;1;1;1;1;0;0;1;0;1;0
1561;Fensterheber;102310;1;0,0028;1;1;1;0;0;0;1;1;1;0
1561;Fensterheber;102349;2;0,0056;0;1;1;1;1;1;1;1;1;0
1561;Fensterheber;102355;1;0,0028;0;1;1;1;1;1;1;1;0;0
1561;Fensterheber;102434;1;0,0028;1;1;0;0;0;0;1;0;0;0
1561;Fensterheber;102435;1;0,0028;1;1;0;0;0;0;1;0;0;0
1561;Fensterheber;102601;1;0,0028;1;1;0;0;0;0;1;0;1;0
1561;Fensterheber;102629;1;0,0028;0;1;1;0;0;0;1;1;1;0
1561;Fensterheber;102859;1;0,0028;0;1;1;0;0;0;1;0;0;0
1561;Fensterheber;102860;1;0,0028;0;1;1;0;0;0;1;0;0;0
1561;Fensterheber;102869;2;0,0056;1;0;0;0;0;0;1;0;0;0
1561;Fensterheber;102885;37;0,1033;0;1;1;0;1;1;1;0;0;0
1561;Fensterheber;102885CN6;1;0,0028;0;0;0;0;0;1;0;0;0;0
