GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);VALEO;LEMF?RDER;VAN WEZEL;METZGER AUTOTEILE;MAGNETI MARELLI;FEBI BILSTEIN;MAXGEAR;DOGA;PMM;Ac Rolcar
1561;Fensterheber;5F4837462D;4;0,0091;1;0;1;1;0;0;0;0;0;0
1561;Fensterheber;5F4839461D;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;5G3837461H;2;0,0045;0;0;0;0;0;1;0;0;0;0
1561;Fensterheber;5G4837461E;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;5G4837461F;1;0,0023;1;1;1;1;1;0;0;1;1;0
1561;Fensterheber;5G4837461G;1;0,0023;0;0;1;1;1;0;0;1;1;0
1561;Fensterheber;5G4837461H;64;0,1454;0;0;1;1;1;0;1;1;1;1
1561;Fensterheber;5G4837462F;1;0,0023;1;1;1;1;1;0;0;1;0;0
1561;Fensterheber;5G4837462G;1;0,0023;0;1;1;1;1;0;0;1;1;0
1561;Fensterheber;5G4837462H;23;0,0522;0;1;1;1;1;0;1;1;1;1
1561;Fensterheber;5G4839461B;42;0,0954;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;5G4839461C;47;0,1067;1;1;1;1;1;1;1;0;1;1
1561;Fensterheber;5G4839462B;37;0,084;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;5G4839462C;56;0,1272;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;5GM837462E;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;5H0837461G;1;0,0023;0;0;0;0;0;0;0;0;0;1
1561;Fensterheber;5J4837461;96;0,218;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;5J4837461MG;2;0,0045;0;0;0;0;0;0;1;0;0;0
1561;Fensterheber;5J4837462;43;0,0977;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;5J7837461;15;0,0341;0;1;1;1;1;0;1;1;1;1
1561;Fensterheber;5J7837462;11;0,025;0;1;1;1;1;0;1;1;1;1
1561;Fensterheber;5J7839461;1;0,0023;0;0;1;0;0;0;0;0;1;1
1561;Fensterheber;5J7839462;2;0,0045;0;0;1;0;0;0;0;0;1;1
1561;Fensterheber;5JA837461;77;0,1749;1;0;1;1;0;0;1;1;1;1
1561;Fensterheber;5JA837461A;11;0,025;0;0;1;1;0;0;0;0;1;0
1561;Fensterheber;5JA837462;20;0,0454;1;0;1;1;0;0;1;1;1;1
1561;Fensterheber;5JA837462A;2;0,0045;0;0;1;0;0;0;0;0;1;0
1561;Fensterheber;5JA839462;1;0,0023;0;0;1;0;0;0;0;0;1;1
1561;Fensterheber;5K0837461B;33;0,0749;0;0;1;1;0;1;0;0;1;0
1561;Fensterheber;5K0837461D;31;0,0704;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;5K0837462B;17;0,0386;0;0;1;1;0;1;0;0;1;0
1561;Fensterheber;5K0837462D;38;0,0863;1;1;1;1;0;1;1;1;1;1
1561;Fensterheber;5K4839461;50;0,1136;0;0;0;1;0;0;0;0;1;0
1561;Fensterheber;5K4839462;45;0,1022;0;0;0;1;0;0;0;0;1;0
1561;Fensterheber;5L0837461;11;0,025;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;5L0837462;7;0,0159;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;5M0837461;140;0,318;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;5M0837462;64;0,1454;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;5M0839461;4;0,0091;0;1;1;1;0;0;0;1;1;1
1561;Fensterheber;5M0839462;4;0,0091;0;1;1;1;0;0;0;1;1;1
1561;Fensterheber;5N0837461;11;0,025;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;5N0837462;3;0,0068;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;5N0839461A;3;0,0068;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;5N0839462A;1;0,0023;1;1;1;1;1;1;0;1;1;1
1561;Fensterheber;5NA837461A;3;0,0068;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;5NA837462A;1;0,0023;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;5NA839462C;1;0,0023;0;0;1;0;0;0;0;0;1;1
1561;Fensterheber;5P0837461;161;0,3657;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;5P0837462;199;0,452;1;1;1;1;1;1;1;1;1;1
1561;Fensterheber;5P0839461A;28;0,0636;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;5P0839462A;17;0,0386;1;1;1;1;1;0;1;1;1;1
1561;Fensterheber;5TA837461;2;0,0045;0;0;1;1;1;0;0;1;1;0
1561;Fensterheber;5TA837461A;3;0,0068;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;5TA837462A;6;0,0136;0;0;1;1;1;0;0;1;1;1
1561;Fensterheber;5Z0959801B;3;0,0068;0;0;1;0;1;0;0;1;1;0
1561;Fensterheber;5Z0959802B;3;0,0068;0;0;1;0;1;0;0;0;1;0
1561;Fensterheber;5Z3834501;1;0,0023;0;0;1;0;0;0;0;0;0;0
1561;Fensterheber;5Z3837461;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;5Z3837461A;57;0,1295;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;5Z3837462A;58;0,1317;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;5Z3837501E;141;0,3202;1;0;1;1;1;0;1;1;0;1
1561;Fensterheber;5Z3837502;2;0,0045;0;1;1;0;1;0;0;0;0;0
1561;Fensterheber;5Z3837502E;84;0,1908;1;0;1;1;1;0;1;1;0;1
1561;Fensterheber;6000617946;1;0,0023;0;0;1;0;1;0;0;1;1;1
1561;Fensterheber;6000617948;1;0,0023;1;1;1;0;1;0;0;1;1;1
1561;Fensterheber;6001547149;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;6001547150;1;0,0023;1;1;1;1;1;0;0;1;1;1
1561;Fensterheber;6004PSE1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6004PSE2;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;600633400L;1;0,0023;0;0;0;0;0;0;0;0;1;0
1561;Fensterheber;60071803;1;0,0023;0;0;1;1;0;0;1;0;0;1
1561;Fensterheber;6007PSE4POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6007PSE8POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60090570;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60090700;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60090710;6;0,0136;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60090720;2;0,0045;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60090730;7;0,0159;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60090850;4;0,0091;0;1;0;1;1;0;0;1;1;0
1561;Fensterheber;60091540;1;0,0023;0;1;0;0;0;0;0;1;0;1
1561;Fensterheber;60100020;1;0,0023;1;1;0;1;1;0;1;1;1;0
1561;Fensterheber;6012PSE1;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6012PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6012PSG6;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6012PSG8POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60147218;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6014PSG2;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6015PSE1;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6015PSE2;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;6015PSE3;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6015PSE4;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6015PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;601603;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60270470;1;0,0023;0;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60270520;4;0,0091;1;1;0;0;1;0;1;1;1;0
1561;Fensterheber;60270530;6;0,0136;1;1;0;0;1;0;1;1;1;0
1561;Fensterheber;60270590;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60300130;2;0,0045;1;1;0;1;1;0;0;1;1;0
1561;Fensterheber;60300340;2;0,0045;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;60300350;3;0,0068;1;1;0;1;1;1;1;1;1;1
1561;Fensterheber;60321101;3;0,0068;0;0;1;1;1;0;1;1;1;1
1561;Fensterheber;60321801;3;0,0068;0;0;1;1;0;0;0;1;0;0
1561;Fensterheber;6037PSG1;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;6037PSG1POL;5;0,0114;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60390080;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60390090;2;0,0045;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60390100;1;0,0023;1;1;0;1;1;1;0;1;1;1
1561;Fensterheber;60400230;2;0,0045;0;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60400240;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60400360;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60400370;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60401390;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;60401400;2;0,0045;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;60401410;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;60411802;1;0,0023;0;0;1;1;0;0;0;1;1;1
1561;Fensterheber;60411803;2;0,0045;0;0;1;1;0;0;1;0;0;1
1561;Fensterheber;60460310;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;60480100;1;0,0023;1;1;0;0;1;0;0;1;1;0
1561;Fensterheber;60491060;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60491070;2;0,0045;1;1;0;0;1;0;0;0;1;1
1561;Fensterheber;60500520;8;0,0182;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60500530;12;0,0273;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60501430;1;0,0023;0;1;0;0;0;0;0;1;0;1
1561;Fensterheber;6052PSG1POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60551803;1;0,0023;0;0;1;1;0;0;1;0;0;1
1561;Fensterheber;6056PSG1POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60578693;1;0,0023;1;0;0;0;0;0;0;1;0;1
1561;Fensterheber;60600095231802P;2;0,0045;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;606000AI3905;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000AI3918;3;0,0068;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000AI3919;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000AI7564;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000BW3502;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000BW3503;2;0,0045;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606000BW3993;1;0,0023;0;0;0;1;0;0;0;1;0;0
1561;Fensterheber;606000BW4002;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000BW4012;1;0,0023;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606000CI2435;2;0,0045;0;0;0;1;0;0;0;1;0;0
1561;Fensterheber;606000CI9585;1;0,0023;0;0;0;1;1;1;0;1;0;0
1561;Fensterheber;606000FI1704;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000FI9584;3;0,0068;0;0;0;1;1;1;0;1;0;0
1561;Fensterheber;606000FI9585;1;0,0023;0;0;0;1;1;1;0;1;0;0
1561;Fensterheber;606000FO3036;2;0,0045;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000FO4093;1;0,0023;0;0;0;1;0;0;0;1;0;0
1561;Fensterheber;606000MC4311;1;0,0023;0;0;0;0;0;0;0;1;0;0
1561;Fensterheber;606000MI7903;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;606000NI4549;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000NI4557;3;0,0068;0;0;0;1;1;0;1;1;0;0
1561;Fensterheber;606000PE4135;1;0,0023;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606000PE4450;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000RE2508;1;0,0023;0;0;0;0;0;1;0;1;0;0
1561;Fensterheber;606000RE2509;1;0,0023;0;0;0;0;0;1;0;1;0;0
1561;Fensterheber;606000RE3847;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000RE44954555;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;606000RE4544;1;0,0023;0;0;0;0;0;0;0;1;0;0
1561;Fensterheber;606000RE4545;1;0,0023;0;0;0;1;0;0;0;1;0;0
1561;Fensterheber;606000RE4547;1;0,0023;0;0;0;1;0;0;0;1;0;0
1561;Fensterheber;606000RE4569;2;0,0045;0;0;0;1;0;0;0;1;0;0
1561;Fensterheber;606000RE4586;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000RE4589;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000RE4591;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606000SE4611;2;0,0045;0;0;0;0;0;0;1;1;0;0
1561;Fensterheber;606000SE4615;3;0,0068;0;0;0;0;0;0;1;1;0;0
1561;Fensterheber;606000SE4634;1;0,0023;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606000SE4642;1;0,0023;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606000SE4643;1;0,0023;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606000SE4648;1;0,0023;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;606000SE4895;2;0,0045;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000SO4162;4;0,0091;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000SO4163;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000SO4191;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000VW4823;1;0,0023;0;0;0;1;0;1;1;1;0;0
1561;Fensterheber;606000VW4825;2;0,0045;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;606000VW4835;3;0,0068;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000VW4836;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000VW4837;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606000VW4875;1;0,0023;0;0;0;1;0;1;1;0;0;0
1561;Fensterheber;606000VW4880;2;0,0045;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606001037864P;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606001039859P;1;0,0023;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606001039860P;1;0,0023;0;0;0;1;0;1;0;1;0;0
1561;Fensterheber;606001040860;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606001053863P;2;0,0045;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606001053864P;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606001063860P;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606004044861P;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606008028859P;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606008035861P;1;0,0023;0;0;0;1;1;1;0;1;0;0
1561;Fensterheber;606008035862P;1;0,0023;0;0;0;0;0;1;0;0;0;0
1561;Fensterheber;606009030859P;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606010001861;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606021026859P;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606043005859P;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606043005860P;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606043006858P;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;606043008859P;1;0,0023;0;0;0;1;0;1;0;0;0;0
1561;Fensterheber;606043010860P;1;0,0023;0;0;0;1;0;0;0;0;0;0
1561;Fensterheber;60667937;1;0,0023;1;0;0;0;0;0;0;1;0;1
1561;Fensterheber;60671194;1;0,0023;0;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60672259;1;0,0023;1;0;0;0;1;0;0;1;1;1
1561;Fensterheber;60672278;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60695864;1;0,0023;1;1;1;0;1;0;0;0;1;1
1561;Fensterheber;60695868;1;0,0023;1;1;1;0;1;0;0;0;1;1
1561;Fensterheber;60702380;1;0,0023;0;1;0;0;0;0;0;1;1;1
1561;Fensterheber;60702400;2;0,0045;0;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60721101;1;0,0023;0;0;0;1;1;0;0;0;0;0
1561;Fensterheber;6073PSG2POL;1;0,0023;0;0;0;0;0;0;0;0;0;0
1561;Fensterheber;60800210;2;0,0045;1;1;0;0;1;0;0;0;1;1
1561;Fensterheber;60800760;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60800770;4;0,0091;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60800890;1;0,0023;0;1;0;0;0;0;0;0;1;1
1561;Fensterheber;60800910;2;0,0045;0;1;0;0;0;0;0;0;0;1
1561;Fensterheber;60801140;1;0,0023;1;1;0;0;0;0;0;1;1;0
1561;Fensterheber;60801690;1;0,0023;0;1;0;1;1;1;0;1;1;1
1561;Fensterheber;60801720;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60801730;6;0,0136;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60802010;1;0,0023;0;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60802030;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60802040;3;0,0068;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60802050;8;0,0182;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60802100;1;0,0023;0;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60802110;2;0,0045;0;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60802270;1;0,0023;1;1;0;0;0;0;0;1;1;0
1561;Fensterheber;60802530;1;0,0023;1;1;0;1;1;0;0;0;1;0
1561;Fensterheber;60802550;1;0,0023;1;1;0;0;1;0;0;0;1;0
1561;Fensterheber;60802710;1;0,0023;1;1;0;1;1;0;0;1;1;0
1561;Fensterheber;60802790;6;0,0136;1;1;0;1;1;0;0;1;0;1
1561;Fensterheber;60802800;1;0,0023;1;1;0;1;1;0;0;1;1;0
1561;Fensterheber;60802810;1;0,0023;1;1;0;1;1;0;0;1;1;1
1561;Fensterheber;60802850;1;0,0023;1;1;0;0;1;0;0;1;1;1
1561;Fensterheber;60802970;1;0,0023;1;1;0;1;1;1;0;1;1;1
1561;Fensterheber;60802990;4;0,0091;1;1;0;1;1;1;0;1;1;1
